index,product,category,sub_category,brand,sale_price,market_price,type,rating_clean,description,sale_price_original,sale_price_capped,discount_pct,brand_premium_index,price_retention
1570,Blemfree Anti Blemish Cream,Beauty & Hygiene,Skin Care,Just Herbs,1025.0,1025.0,Face Care,4.1,"The Blemfree Anti-blemish cream is enhanced with skin lightening botanicals. This special formulation helps to fade darkened skin patches, sun spots and freckles. It prevents the process of melanin (brown skin pigment) formation and helps recover the normal physiology of the skin, giving you a flawless complexion.
For best results, simultaneously use Blemigel during the day followed by the application of a thick layer of Blemipack.",1025.0,1025.0,0.0,684.7391304347826,1.0
1611,Dahnul Oudh Raashid Concentrated Perfume Free From Alcohol For Unisex,Beauty & Hygiene,Fragrances & Deos,Ajmal,1800.0,3000.0,Attar,3.9,"A concoction of finely sourced agarwood, carefully handpicked and distilled with precision to provide a greater depth to the fragrance. This Dahn is then matured to provide even more volume and precision in order to attract the connoisseurs in just the first whiff.",1800.0,1800.0,40.0,1086.6448529411766,0.6
1629,Green Tea Skin Clarifying Concentrate+Night Gel,Beauty & Hygiene,Skin Care,Plum,1411.0,1750.0,Face Care,4.1,"Clear skin this way >> When your skin is oily & acne-prone, you need action on multiple fronts to clear things up. This 100% vegan, hyper-concentrated serum helps clear up & brighten skin and prevent the appearance of fresh spots & blemishes in 5 different ways:Green Tea prevents oxidation of sebum, one of the major causes of acne. Alpha-hydroxy acids (AHAs) from 5 different plant sources promote skin renewal. Cinnamon bark helps regulate sebum production naturally. Willow bark contains salicylic acid that fights acne-causing microbes. Liquorice helps tackle hyper-pigmentation and clears up the skin. It can be used twice daily as part of a regular skin care regime for the oily & acne-prone skin.Reveal the freshest you, overnight! Your skin needs night time hydration and nourishment. But if you have oily skin, you've tried night cream after night cream, and are still tired of waking up every morning with oily skin. Presenting a breakthrough product from Plum for clear, fresh and hydrated skin every morning. Minus the greasiness. The refreshing gel-like texture is LOADED with antioxidants (from green tea, gingko and goji berry) and plant nutrients (from aloe, liquorice and willow bark) for a clear even toned skin. We've chosen argan oil (a non-comedogenic beauty) to get you balanced hydration minus the oiliness and clogged pores. And as always, this Plum is 100% vegan, paraben-free, phthalate-free, and not tested on animals.",1411.0,1411.0,19.371428571428574,722.4230769230769,0.8062857142857143
1640,Hand Sanitizer - 80% Alcohol Base,Beauty & Hygiene,Bath & Hand Wash,Bionova,2399.470000000001,2500.0,Hand Wash & Sanitizers,4.3,"Use sanitizer undiluted. Dispense a sufficient quantity of sanitizer on one hand. briskly rub back on hands, nails, grooves and palm together until sanitizer on hand dry.",2500.0,2399.470000000001,4.021199999999953,722.7188888888891,0.9597880000000004
1645,AQVA Divina Body Mist,Beauty & Hygiene,Fragrances & Deos,Bvlgari,2399.470000000001,2800.0,Body Sprays & Mists,5.0,"Opens with aromas reminiscent of the salty sea; there are accords of bergamot, salt crystals and red ginger. Magnolia and quince form the heart of the perfume, which is followed by the base of beeswax, precious woods and amber.",2800.0,2399.470000000001,14.304642857142817,2399.470000000001,0.8569535714285719
1708,Chemystery EDP Woody Perfume For Men,Beauty & Hygiene,Fragrances & Deos,Ajmal,1404.0,1800.0,Eau De Parfum,3.9,"A fragrance that is slightly unconventional and appeals to men who can carry their alluring mysticism with panache. Aggressive and confident with top fresh and spicy notes with a floral and fresh heart, it flaunts an unmistakable masculine confidence with its woody, musky and ambery base bringing together cardamom, basil, nutmeg, mandarin, grapefruit, lavender, thyme, cypress, cedar, sandal, vetiver, tonka and vanilla, all exceptional ingredients, each their own distinct characters. The fragrance is the chemistry of the heart that concocts the beginning of a mysterious saga.",1404.0,1404.0,22.0,1086.6448529411766,0.78
1741,Deodorant Body Spray - Be Delicious Woman EDT,Beauty & Hygiene,Fragrances & Deos,Dkny,2399.470000000001,5550.0,Women's Deodorants,3.9,"This is a bright, fresh and energetic fragrance, which matches a picture of a bold, but charming woman. The top features green notes, violet leaf, apple, grapefruit and magnolia. The heart brings tuberose, lily of the valley, rose and violet, while the base - sandalwood, amber and musk.  For Beauty tips, tricks & more visit https://bigbasket.blog/",5550.0,2399.470000000001,56.76630630630628,2399.470000000001,0.43233693693693714
1763,After Bath Oil - Chocolate Vanilla,Beauty & Hygiene,Bath & Hand Wash,Aloe Veda,975.0,975.0,Bath Salts & Oils,4.3,"This is infused with the rich and decadent flavour of Swiss chocolate vanilla, this luxurious after bath oil is uniquely formulated in a base of Grapeseed Oil, Avocado Oil, Wheatgerm Oil, Sweet Almond Oil and Jojoba Oil.This is a special light base that are non-sticky and extremely good for restoring moisture lost during a bath and keeping skin soft and supple. It suits all skin types.",975.0,975.0,0.0,459.75,1.0
1767,Good Girl Eau De Parfum For Women,Beauty & Hygiene,Fragrances & Deos,Carolina Herrera ,2399.470000000001,7400.0,Eau De Parfum,5.0,"Well behaved girls rarely make history...GOOD GIRL - A fragrance as powerful as it is sensual. An audacious blend of dark and light elements. For the woman who loves her good side and celebrates her bad side. New York at her Feet - Like the city of New York itself, GOOD GIRL is bold, powerful and daring. In a town where everything is possible, GOOD GIRL empowers women to be their total self and to make the city their own. Never underestimate the power of the heel - Give a girl the right shoes and she can conquer the world. Such was the inspiration for GOOD GIRL. The result: a uniquely designed bottle in the shape of a stiletto. The beauty of Couture combined with a highly innovative savoir-faire as only the House Of Herrera could achieve. She's good on one side, bad on the other - A weapon of seduction for the woman who wears it. Reveal your good side through the luminous facets of Tuberose and Jasmine Sambac. Indulge your bad side through the addictive notes of roasted Tonka beans and Cocoa. She's a bad girl that never gets caught - It’s not enough to turn heads - jaws must drop, glances transform into stares. When GOOD GIRL clicks her heels, she has the city at her feet. Her presence has a way of lingering over space and time. It flirts with the unconscious, becoming a memory impossible to shake. She is modern sensual and powerful - Perfume is an accessory. As with Couture, creating a scent is a long and thoughtful process. GOOD GIRL's fragrance is inspired by Carolina Herrera's unique vision of the modern woman: audacious, sexy, elegant and enigmatic. Forever pushing and crossing the limits. It's time for
GOOD GIRL - Inspired by Herrera de Baez, embodied by Karlie Kloss and immortalized by Mario Testino, GOOD GIRL is showing the world what the power of femininity looks like, smells like, feels like… In this campaign, Testino brings a third dimension to the concept of duality by casting a light on the mystery of the woman and putting her true self on display. It's Good to be Bad - Karlie Kloss was made for this role in all that she naturally embodies: effortless seduction, explosive energy, and a presence that leaves no head unturned. On set, the cameras did their best to keep up.",6660.0,2399.470000000001,67.57472972972971,2399.470000000001,0.32425270270270284
1785,Revitalift Laser X3 Day Cream,Beauty & Hygiene,Skin Care,Loreal Paris,1400.0,1400.0,Face Care,4.6,"L'Oreal Paris Revitalift Laser X3 Anti-Ageing Day Cream visibly reduces wrinkles, re-firms and refines texture for younger-looking radiant skin. Inspired by dermatological procedures to give younger-looking skin.1st anti-ageing, skin-renewing cream and face moisturizer, created by L'Oreal Skincare Laboratories. Reduces wrinkles, pores & fine lines to immediately moisturize and smoothen the skin. 3 % Pro-Xylane + Adenosine for increased hydration & skin elasticity.Dermatologically tested. Suited for oily, dry & all skin types.",1400.0,1400.0,0.0,499.43134615384616,1.0
1918,Hair Naturals - Soothing Conditioning Gel,Beauty & Hygiene,Hair Care,Kaya Clinic,926.5,1090.0,Shampoo & Conditioner,4.2,"Kaya Hair Naturals Soothing Conditioning Gel This is an intense balancing treatment masque which provides natural hair conditioning and nourishment. It contains a natural complex of Black Pepper & Inga Alba bark extracts which restores natural scalp health. This unique pH balanced formula is free from Sulfates, Silicones & Parabens and is fortified with amino acids and minerals that provide hydration, soothes the scalp leaving it nourished.",926.5,926.5,15.0,746.1798507462687,0.85
1920,Instinct Eau De Toilette,Beauty & Hygiene,Fragrances & Deos,David Beckham,2320.0,2900.0,Eau De Toilette,4.8,"Contemporary top notes of bergamot, grapefruit and mandarin leaf. A fragrant heart warmed with pimento. vibrant star anise, spiced with cardamom. A primal, sensual base of Haitian vetiver, patchouli and classic white amber.",2320.0,2320.0,20.0,2131.5,0.8
1951,Lavender Heart Bath Gift Set For Skin & Hair,Beauty & Hygiene,Bath & Hand Wash,Soulflower,1400.0,2000.0,Bath Salts & Oils,4.3,"Gift yourself or your loved ones Soulflower Lavender Heart Bath set. Soulflower bath & body products provide you with your very own spa at home. The products range in our gift set are formulated by combining precious essential oils with the blend of natural and organic ingredients. The idea behind the whole creation is to provide you and your dear ones the natural and vegan skincare products which are healthy, regenerating and maintain body and skin balance.This aroma bath set is specially designed for those who love the aroma of rose and want to fully immerse in its alluring scent or want to gift their loved ones a romantic pamper bath set. This gift set comes in an attractive, colourful and handcrafted heart-shaped gift box to give to someone special or just for yourself containing Rosemary Lavender Healthy Hair Oil, Lavender Massage Oil, Skin Lavender Soap, Big T Light Candle, Lavender Potpourri, Neck Roller and a Loofah.",1400.0,1400.0,30.0,520.2410714285714,0.7
