index,product,category,sub_category,brand,sale_price,market_price,type,rating_clean,description,sale_price_original,sale_price_capped,discount_pct
765,Organic - Pumpkin Seeds/Kumbalakayi Bija,"Foodgrains, Oil & Masala",Organic Staples,bb Royal,375.0,475.0,Organic Dry Fruits,4.0,"These pumpkin seeds are abundant in protein, essential minerals and antioxidants. They are spiced and seasoned to make for a healthy yet tasty mid-meal snack. They are a rich source of minerals like manganese, phosphorus, magnesium, copper, zinc and iron and contain Vitamin E, which help prevent cardiac arrests and strokes and build immunity. They are rich in Omega-3 fatty acids, protein and antioxidants which makes them great for heart and liver health. Great and practical to carry on-the-go.
BB Royal is a premium brand of organic staples by Big Basket. The entire range of products is sourced from the best of farms and products to ensure high-quality standards. All BB Royal products are cleaned and packed in hygienic facilities in high-quality food-grade packaging. There is a no questions asked return policy on all BB Royal products in a bid to provide you nothing but the best!",375.0,375.0,21.052631578947366
773,Organic - White Pepper,"Foodgrains, Oil & Masala",Organic Staples,bb Royal,70.0,75.0,Organic Masalas & Spices,4.3,"White pepper consists of only the inner seed with the pericarp removed by soaking and rubbing or by decorticating when dry. Its outer shrunken skin is rubbed off, exposing the dried, grayish-white pepper inside. Due to the anti-oxidant properties of pepper, it would promote the circulation of blood and oxygen in the skin making it more energized and fresh looking. It offers a tangy and spicy flavour when added to the preparations. White pepper is sharp in its taste and also has a pungent aroma.",70.0,70.0,6.666666666666667
787,Oil - Gingelly,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Idhayam,279.0,299.0,Gingelly Oil,4.2,"Idhayam Gingelly Oil guarantees you the best health by pushing your Blood Pressure down, lowering your Cholesterol and maintains your skin healthy. It's soft for heart that adds zest to the cuisine. Sesame oil offers good oral health too. Furthermore it shows its major significance in stuffs like marinades, sauces, vinaigrettes and dressings that suggests you good flavor along with good health.",279.0,279.0,6.688963210702341
788,Ragi - Whole,"Foodgrains, Oil & Masala",Organic Staples,Organic Tattva,57.0,60.0,Organic Dals & Pulses,3.8,"For 1 Cup Serving : Calories - 286 g,Fat - 2.0 g",57.0,57.0,5.0
795,Chemba Puttu Podi,"Foodgrains, Oil & Masala","Atta, Flours & Sooji",Double Horse,145.0,145.0,Rice & Other Flours,4.3,"Red Rice or chemba Podi is a vegetarian promise and it will be a perfect treat to your taste buds. It contains iron, vitamin E, protein, antioxidants, and other essential nutrients. This steamed food has a rich taste and flavour. Relish the soft and tasty Red Rice for your breakfast.",145.0,145.0,0.0
807,Imli Khajoor Chutney,"Foodgrains, Oil & Masala",Masalas & Spices,Madhur,90.0,90.0,Cooking Pastes,4.4,Imli Khajoor Chutney is a classic Indian chutney made with dates that lend sweetness to the chutney and tamarind that makes it tangy. This khatta-meetha Date and Tamarind Chutney Recipe is a must when making chaat. Keep in a cool & dry place. 100% vegetarian.,90.0,90.0,0.0
809,Dry Dates/Kharjura/Chuara,"Foodgrains, Oil & Masala",Dry Fruits,Soulfit,699.0,699.0,Other Dry Fruits,4.0,"Brown dates are loaded with compound carbohydrates and natural sugars like sucrose, glucose and fructose which makes it a great source of instant and long-lasting energy.",699.0,699.0,0.0
828,Masala - Paneer,"Foodgrains, Oil & Masala",Masalas & Spices,Tata Sampann,37.8,42.0,Blended Masalas,4.3,"Made of select varieties of Naturally Rich ingredients and with the formulation of Chef Sanjeev Kapoor, Tata Sampann masalas add mouthwatering taste to your food.",37.8,37.8,10.000000000000005
845,Masala - Mumbai Bhaji Pav,"Foodgrains, Oil & Masala",Masalas & Spices,Badshah,35.0,35.0,Blended Masalas,4.4,Bombay bhaji pav masala assures you the finest seasoning for this dish and badshah assures you the best value and savor of this dish. Pav bhaji is a dish from the western part of india that has long been one of indias preferred snack foods. It also boasts a very fine nutrition value. Make a pleasant bombay bhaji pav masala with this simple to use masala mix.,35.0,35.0,0.0
847,Pure Country Jaggery/Bella Powder,"Foodgrains, Oil & Masala","Salt, Sugar & Jaggery",Samvuddhi & Co,97.0,97.0,Sugar & Jaggery,3.9,Country Jaggery powder. Natural and traditional country jaggery powder is good for health as it contains all the goodness of sugarcane. Add jaggery powder to all your favourite sweet dishes. Use it for traditional and religious functions where it is served to the deity. It is traditional jaggery powder and is healthy and tasty.,97.0,97.0,0.0
871,Chef Curated Marinade Pahadi,"Foodgrains, Oil & Masala",Masalas & Spices,Cambay Tiger,120.0,120.0,Blended Masalas,5.0,"Product in pack: A Hariyali delicacy, relished by many. Pahadi is a Ready to Use Powdered Marinade. Mix with oil to form a paste and use. Goes well with Chicken, Seafood, Paneer and more. Pack size: 100 g Try our ""Chef Curated Marinades' These powdered marinades help make cooking convenient, flavourful and delicious. They are ready to use when mixed with oil to form a paste and applied to the protein ( chicken, fish, paneer) to be marinated. These delicious marinades help add flavour to daily mundane cooking and are easy to use. How it tastes: Mild spicy, masaledar mix with a hint of cumin and chillies.
Meet the rest of the flavours: Butter Garlic I Cheese & Onion I Amritsar I Tikka I Pink Pepper Lime I Chili Garlic I Chili Lime",120.0,120.0,0.0
883,Organic Basmati Rice/Basmati Akki - White,"Foodgrains, Oil & Masala",Organic Staples,Organic Tattva,237.5,250.0,"Organic Rice, Other Rice",3.8,"Basmati, the king of rice is well-known to have the most delightful fragrance and beautiful long grains along with that our basmati comes with totally no artificial additions. All along with these qualities, our basmati also comes with totally no harmful additives and pesticides.",237.5,237.5,5.0
891,Tamarind/Hunisehannu,"Foodgrains, Oil & Masala",Masalas & Spices,Eastern,65.0,65.0,Whole Spices,3.9,Tamarind is used in a number of Indian and Asian dishes to give food a tangy flavour. It is also believed to ease stomach discomfort and aid digestion.,65.0,65.0,0.0
895,Palakkad Red Matta Boiled Rice - Unda,"Foodgrains, Oil & Masala",Rice & Rice Products,bb Royal,242.0,350.0,Boiled & Steam Rice,4.1,"The matta rice is brown in colour and has a lot of health benefits. The matta rice that is not polished is called 'whole grain matta rice or 'brown rice'. Matta rice is ideal for daily use to make idlis, appams, Kondattam, Murukku & more. With its earthy flavour, Matta rice is the perfect accompaniment for many curries. All the nutrients continue to remain in the unpolished rice, while it is lost in polished rice. Polishing removes all the nutrients, leaving behind only the carbohydrates.",242.0,242.0,30.857142857142854
903,Surekha Boiled Rice,"Foodgrains, Oil & Masala",Rice & Rice Products,bb Royal,228.0,300.0,Boiled & Steam Rice,4.1,"Boiled Rice is the rice that has been partially boiled in the husk. Ponni Boiled Rice is fresh, it is cleaned and packed at our hygienic facilities. It is relishing in flavour and provides a high nutrition value to anyone's diet. They are parboiled by soaking, steaming and drying. The steaming enables the rice to absorb nutrients and changes the starch so that it cooks into a firmer, less sticky dish of rice than regular white rice.",228.0,228.0,24.0
904,Peri Peri Masala,"Foodgrains, Oil & Masala",Masalas & Spices,Smith & Jones,42.24,48.0,Blended Masalas,3.9,"Peri Peri - A Spice Mix from the house of Smith & Jones. It is a Spice mix which is tangy and spicy hot in flavour. It can be used as a Mix or a Sprinkler. It is popularly known as the modern-day chaat masala. Experience the exotic spicy twist with a tangy note that turns your food extra delicious. You can add this to your Fries, Pastas, Pizzas, Pakoras, Chicken, BBQ, Salads, Fruits, Sabzi, Curry, Chaats, Dals etc to make it more exciting. Kids will just love this twist on any snack.",42.24,42.24,11.999999999999995
907,Asafoetida Powder,"Foodgrains, Oil & Masala",Masalas & Spices,G.D ,160.0,160.0,Powdered Spices,4.2,"G.D Asafoetida (Hing) is traditionally used as a carminative. G.D Asafoetida is one of the most preferred asafoetida brands across the southern states. Asafoetida is the queen of spices and it enhances the food taste and serves as a digestive aid for humans. Minute quantities of G.D Asafoetida (Hing) in food are beneficial for proper digestion. It is effective over various digestive disorders like flatulence, colic and stomach spasm, acidity, intestinal worms and digestive weakness.",160.0,160.0,0.0
914,Organic Powder - Red Chilly,"Foodgrains, Oil & Masala",Organic Staples,Organic Tattva,52.25,55.0,Organic Masalas & Spices,4.1,"Make tempting vegetables, curries and other delicacies with this Organic Tattva Red Chilli Powder. It is prepared by grinding different types of chillies in a fine powder. Some chilli powders present a dim red color but are low in spice content. The chilli powder is rich in vitamin C and vitamin A content. Vitamin A from this spice helps to keep your teeth, eyesight, skin, bones and reproductive system.",52.25,52.25,5.0
915,Thyme,"Foodgrains, Oil & Masala",Masalas & Spices,HappyChef,79.0,109.0,Herbs & Seasoning,4.2,"A medicinal Mediterranean herb that comes with a mild mint flavour. It is an excellent source of dietary fibre, calcium, vitamin K and Iron. It adds a warm and distinct taste to the dishes. You can add it in chicken and fish marinades, stews, vegetables, etc. It can also be used as a garnish to add a piquant flavour.",79.0,79.0,27.522935779816514
947,Amritsari Marinade,"Foodgrains, Oil & Masala",Masalas & Spices,Orika,51.75,69.0,Herbs & Seasoning,1.0,"Every street in Amritsar exudes vibes of deliciousness and Orika's Amritsari Marinade captures that spirit perfectly. A fine blend of Ajwain, red chilli powder and our signature Garam Masala, our Amritsari Marinade is a quick fix to infuse those piquant, earthy notes typical to Amritsar. Besides, the best part of using this marinade is that it imparts an almost tannic finish to your dishes without making them too hot or dry.",51.75,51.75,25.0
960,Organic Tamarind/Hunisehannu,"Foodgrains, Oil & Masala",Masalas & Spices,bb Royal,239.0,339.0,Organic Masalas & Spices,4.2,"BB Royal tamarind is sweet and tasty. Tamarind is high in vitamin C and several B vitamins along with potassium iron and phosphorus. It has been used to break the fever and cool down the body. Traditionally it is also employed to help with digestion issues relieve a sore throat and alleviate sunstroke.
Tamarind contains a variety of biologically active phytochemical compounds which combine with the nutrients of tamarind act in synergy to produce its miraculous benefits. It is an extensively used condiment spice that is necessary for kitchens. One can make a variety of dishes and pickles with these tamarinds.",239.0,239.0,29.49852507374631
974,Organic - Chana Masala,"Foodgrains, Oil & Masala",Organic Staples,Phalada Pure & Sure,65.0,65.0,Organic Masalas & Spices,4.5,"Pure & Sure is a range of Certified Organic Foods Products from Phalada Agro, It is a natural step to extend our know-how and expertise of Organic food, to provide the consumer a healthy and delectable experience of Pure organic food, The ethos of the brand lies in the name itself which urges you to, Take a step towards a more healthy living,Unlike many others, Pure & Sure is a healthy result of a seamless effortof Phalada Agro which is involved throughout the supply chain, right from the development of Organic Agri-inputs to a nourishing finalproduct which reaches your kitchen, By choosing to go the organic way, heres how Pure & Sure contributes to your health No more chemical concoctions entering your body An authentic taste at all meals, A surge of vitamins, minerals, enzymes and other micro-nutrients adding to your health Preventing you from perilous Ingredients which may cause fatal diseases like cancer, respiratory problems and other major diseases, All of Phalada products are sourced directly from farmers and processed under hygienic condition in a GMP Certified Processing Facility with more than 10 years of experience.",65.0,65.0,0.0
981,Paste - Ginger & Garlic,"Foodgrains, Oil & Masala",Masalas & Spices,Mother's Recipe,68.25,75.0,Cooking Pastes,4.2,Mothers Recipe Ginger Garlic Paste is guarantees that the paste comes to you in its tastiest appearance. And whenever you use it any dish you will get the unusual yummy tang of homemade paste. It has one of the most necessary ingredients in Indian cuisines it is additional to almost all non-veg dishes and some veg dishes like pulao biryani matar paneer chana masala etc.,68.25,68.25,9.0
982,Sugar/Sakkare - Refined,"Foodgrains, Oil & Masala","Salt, Sugar & Jaggery",Madhur,234.0,295.0,Sugar & Jaggery,4.1,"Madhur sugar is pure, hygienic and meets international standards. It is available in small and medium crystal sizes packed in 1kg and 5kg quantity.
Madhur has brought together knowledge of sweetening passion to develop a product that is untouched by hand for the consumers.
From the morning cuppa, the favourite cake and the special recipe, we make it better. No matter what the occasion is we are there with a brand you know and trust.",234.0,234.0,20.677966101694913
