index,product,category,sub_category,brand,sale_price,market_price,type,rating_clean,description,sale_price_original,sale_price_capped,discount_pct,brand_premium_index,price_retention
17446,WottagirlMoisturizing Face Wash,Beauty & Hygiene,Skin Care,Layerr,71.1,79.0,Face Care,4.1,"Layer'r Wottagirl Moisturizing Face wash has the blend of Mulberry and Liquorice extracts that give you a fresh and foaming face wash. It contains Anti Oxidants that moisturize, unclog pores and removes toxins from your skin keeping it fresh and hydrated.",71.1,71.1,10.000000000000009,186.2042857142857,0.8999999999999999
17468,Mehndi - Black,Beauty & Hygiene,Hair Care,Khadi Natural,66.5,70.0,Hair Color,4.0,"Herbal Black Mehndi is a natural dye, Henna is the major ingredient in this mehndi pack. Make your hair naturally black with this pack containing an assemblage of rare herbs. It rejuvenates your hair quality.",66.5,66.5,5.0,170.55113636363637,0.95
17473,Spunky Avatar Perfume Spray,Beauty & Hygiene,Fragrances & Deos,Set Wet,132.0,220.0,Body Sprays & Mists,3.6,"Set Wet is an active player in the deodorants category. The new range of Set Wet deodorants for men is a burst of color, energy and youthfulness. It prevents body odor caused by the bacterial breakdown of perspiration in armpits, and other areas of the body.
Set Wet Spunky Avatar deo for men is the new no-gas deo with top notes of citrus and a heart of almond, culminating into hushed tones of vetiver, cedarwood and guaiac wood. Don your Spunky Avatar and make this Set Wet No Gas Deodorant your plus one.",132.0,132.0,40.0,154.22945454545453,0.6
17531,Pomegranate Brightening Face Mask Sheet,Beauty & Hygiene,Skin Care,Glamveda,120.0,150.0,Face Care,3.8,"Glamveda introduces natural deep hydration pomegranate face mask sheet that adheres to your skin to help fruit extracts penetrate it in no time leaving it bright, clear and flawless. The sheet mask is infused with the goodness of pomegranates, which is an antioxidant-rich fruit that provides moist healthy skin and benefits damaged and aging skin. This hydrating mask sheet protects skin from sun exposure, dust, and impurities while also leaves it with an instant healthy glow.",120.0,120.0,20.0,222.94285714285712,0.8
17543,Multi-Use Wet Wipes,Beauty & Hygiene,Skin Care,Sirona,109.35,135.0,Face Care,5.0,"MuWi by SIRONA are refreshing Multi Use Wet Wipes. They are pH Balanced, contains no alcohol and are ideal for multi-use right from Hands, Face to Surfaces, Toys etc. Now you can carry just one type of wet wipes and be tension free in all situations! Simply Peel the front label, pull out the wipe (one by one, as many needed), and Re-seal the label after each use to prevent moisture loss.  For Beauty tips, tricks & more visit https://bigbasket.blog/",109.35,109.35,19.000000000000004,278.9162222222222,0.8099999999999999
17555,Buds,Beauty & Hygiene,Health & Medicine,Strawberry,25.0,25.0,Cotton & Ear Buds,3.7,"These cotton buds are made using 100% cotton and have a strong stick that does not break easily. They are a must have and can be used for a number of small tasks. They can be incorporated in your first aid kit, or can be used to gently clean ears, or rectify makeup.",25.0,25.0,0.0,25.0,1.0
17582,Multani Mitti + Orange Tan Free Face Wash,Beauty & Hygiene,Skin Care,Banjara's,50.0,50.0,Face Care,3.3,"This Banjaras Multani + Orange Face Wash is a soap-free face wash in gel form with a unique combination of Multani mitti and orange peel. It gently cleanses and exfoliates the dull skin, Multani mitti will control the excess oil and orange peel powder will help to remove the tan and gently exfoliates the dead skin cells to give you soft and tan free flawless skin.",50.0,50.0,0.0,114.5,1.0
17590,Chill Avatar Deodorant Spray Perfume,Beauty & Hygiene,Men's Grooming,Set Wet,89.4,149.0,Men's Deodorants,3.6,"Set Wet is an active player in the deodorants category. The new range of Set Wet deodorants for men is a burst of colour, energy and youthfulness. It prevents body odour caused by the bacterial breakdown of perspiration in armpits, and other areas of the body. Set Wet Chill Avatar deo has top notes of citrus, with a heart of almond and tonka beans, that culminates into hushes tones of vetiver, cedarwood and guaiac wood. Flaunt your Chill Avatar and make this Set Wet deodorant spray perfume, your plus one.",89.4,89.4,40.0,154.22945454545453,0.6000000000000001
17600,Deep Clean Facial Cleanser - Normal to Oily Skin,Beauty & Hygiene,Skin Care,Neutrogena,123.5,130.0,Face Care,4.2,"Neutrogena Deep Clean Facial Cleanser is a penetrating and thorough cleanser that improves the look and feel of skin. Leaves the skin feeling smooth and soft washes and dissolves dirt, oil and makeup. It helps remove dead surface cells for fresher, healthier-looking skin. Specially formulated for normal-to-oily skin Oil-free, alcohol-free, Dermatologist Tested Salicylic acid as an ingredient of 0.5% WW.",123.5,123.5,5.0,575.9583333333334,0.95
17604,Wrinkle Correcting Serum Mask With Hyaluronic Acid & Avocado Extract,Beauty & Hygiene,Skin Care,Ponds,112.5,150.0,Face Care,3.4,"Introducing Pond's Sheet Masks. A new range of face masks with 30X the power of Glycerin. Available in 3 unique variants. The Wrinkle Correcting Face Mask with Green Retinol, Hyaluronic Acid, and Avocado Extract boosts your skin€™s renewal power. The Skin Firming Face Mask boosts your skin€™s natural plumping power with the properties of Collagen, Hyaluronic Acid, and Brown Algae Extract. The Skin Brightening Face Mask infused with Niacinamide, Vitamin E, and Sea Daffodil boosts your skin€™s glow from within. Remove the mask from the sachet and gently unfold it. Place the mask evenly over cleansed skin. For the best effect, leave the mask on for 10 minutes before gently peeling it off. To finish it off, massage the excess product left by the mask for it to be deeply absorbed into your skin. Avoid rinsing your face, and repeat usage of the face mask once or twice a week for naturally healthy-looking skin. Add the new range of Pond€™s Sheet Masks to your daily regime to get back your youthful, glowing skin.",112.5,112.5,25.0,207.41666666666666,0.75
17623,"Soap Pocket - Foamy, Bath Essentials",Beauty & Hygiene,Bath & Hand Wash,Fiama,59.0,59.0,Bathing Accessories,4.0,"Fiama Bath Essentials Foamy Soap Pocket is here to bring back the Joy of Bathing!Put your soap in this delicately sewn pocket, it is the new trend. It will make your soap lather four times as much and be of use till the very end.",59.0,59.0,0.0,164.85658536585365,1.0
17641,Hand Wash - Moisture Shield,Beauty & Hygiene,Bath & Hand Wash,Savlon,15.0,5.0,Hand Wash & Sanitizers,4.4,"Savlon liquid handwash effectively removes dirt and germs, leaving your hands perfectly clean.  For Beauty tips, tricks & more visitÂ https://bigbasket.blog/",5.0,15.0,0.0,139.0628125,3.0
17678,Tea Tree Essential Oil,Beauty & Hygiene,Skin Care,Jeva,130.0,250.0,Aromatherapy,5.0,"Jeva's tea tree oil is an essential oil that has many benefits for the skin. Tea tree oil is a popular choice for treating acne because of its anti-inflammatory and antimicrobial properties. It reduces scars and after-spots left by eruption, boils, acne and pox.",130.0,130.0,48.0,346.175,0.52
17711,Anti-Dandruff Natural Ayurvedic Neem Shampoo,Beauty & Hygiene,Hair Care,Lever Ayush,120.0,120.0,Shampoo & Conditioner,4.2,"Ayush Anti Dandruff Shampoo is formulated with 5000 years of Ayurvedic wisdom to give you a healthy scalp & hair. It contains the goodness of Neem, a universal healer, known in Ayurveda for its powerful anti-fungal action which gently cleanses the scalp and prevents dandruff from coming back, whereas, Rosemary Tailam is a potent ayurvedic oil known to provide nourishment, promoting hair growth.Neem is known to possess a unique therapeutic value and anti-fungal properties. The Ayush range of products has been carefully crafted with authentic recipes and processes prescribed in the ancient Granthas. Traditionally, ayurvedic ingredients were consciously picked at a certain time of the day, when they are most potent to create extremely effective ayurvedic solutions. Lever Ayush uses the most potent ingredients that are highly beneficial to the skin, hair and teeth.",120.0,120.0,0.0,98.17105263157895,1.0
17748,Anti-Dandruff Conditioner - Anti Hairfall,Beauty & Hygiene,Hair Care,Head & shoulders,75.0,75.0,Shampoo & Conditioner,4.4,"Conditioner Anti Hair Fall  For Beauty tips, tricks & more visit https://bigbasket.blog/",75.0,75.0,0.0,414.20214285714286,1.0
17751,"Fairness Naturals Hair Removal Cream Fair & Soft - Turmeric, Oily Skin",Beauty & Hygiene,Feminine Hygiene,Fem,65.0,65.0,Hair Removal,4.5,"Fem Fair and Soft Hair Removal Cream for Soft Glowing Skin, with the goodness of Avocado Oil & Niacinamide. It is specially formulated for Oily SkinDon’t want hair growth to determine your choice of clothes? Try fem Hair Removal Cream. It leaves you with flawlessly glowing skin.",65.0,65.0,0.0,60.42238095238095,1.0
17757,Herbal Burgundy Mehandi,Beauty & Hygiene,Hair Care,Meghdoot,100.0,100.0,Hair Color,3.0,"This Herbal Burgundy Mehndi enhances hair growth and cures dandruff. The perfect solution for healthy scalp and hair. It has natural antifungal and antimicrobial properties that work to cool and soothe your scalp, controlling scalp itchiness in the process. This oil increases hair growth and prevents hair loss. It makes your hair silky, soft and giving you a gorgeous burgundy colour.",100.0,100.0,0.0,173.25,1.0
17769,"Beauty Soap For Glowing Skin - Rose & Vitamin E, Mega",Beauty & Hygiene,Bath & Hand Wash,Lux,106.08,135.0,Bathing Bars & Soaps,4.3,"New LUX Rose & Vitamin E soap gives moonlit glowing skin. The Lux Rose & Vitamin E soap bar adds a touch of glow to your skin and leaves it beautifully fragrant. Infused with 7 beauty ingredients, combining essence of aromatic French Rose known for its soothing and beauty enhancing benefits, and with Vitamin E know to moisturize and nourish skin, this bar leaves your skin soft, smooth and glowing This soap for bathing, not only effectively removes dust and sweat on your skin, but also leaves it feeling gently cleansed. A delightful bathing experience with New LUX infused with French Rose flower extracts New Lux with rich, creamy lather, washes away dirt on skin’s surface to reveal happy, fresh skin after every shower. A soap suitable for the whole family. Bathing soap which is good for both your face and body. Lasting floral fragrance which leaves everyone mesmerised. Nourish and keep your skin moisturised with every bath. The soap is enriched with active ingredients that go deep into your skin to keep it clean and smooth. Lux Rose & Vitamin E lets you indulge in the soothing sensorial experience as you immerse in the classic scent of Rose. New Lux for visibly glowing skin from the first wash. Get your Lux Moonlit glow today.",106.08,106.08,21.422222222222224,78.27199999999999,0.7857777777777778
17786,Fair Glow Soap,Beauty & Hygiene,Bath & Hand Wash,Godrej,85.5,90.0,Bathing Bars & Soaps,3.8,"Godrej Fair Glow Beauty Soap has Natural Oxy - G, an exclusive bio-extract that makes you fairer naturally. It also takes out blemishes, brown freckles and black spots to provide you a clear and glowing complexion.  For Beauty tips, tricks & more visit https://bigbasket.blog/",85.5,85.5,5.0,55.279999999999994,0.95
17816,Shakti Drops - Immunity Booster,Beauty & Hygiene,Health & Medicine,Sri Sri Tattva,110.0,110.0,Ayurveda,4.0,Sri Sri Tattva brings you an excellent all-round Immunity builder by way of a novel product ~ SHAKTI Drops. Act as a rejuvenator and build strength.,110.0,110.0,0.0,127.6686046511628,1.0
17829,Colgate Slim Soft Charcoal Toothbrush,Beauty & Hygiene,Oral Care,Colgate,127.0,150.0,Toothbrush,4.3,"Colgate Slim Soft Charcoal Toothbrush, with 17x slimmer tip bristles vs ordinary end-rounded bristles, provides deep yet gentle mouth clean. The slimmer bristle tips help clean in-between teeth and along the gumline. Charcoal –infused bristles sweeps away food and plague, giving you a cleaner mouthfeel with every brush.The toothbrush also comes with a slim rubber grip handle to offer comfortable brushing. Try Colgate SlimSoft Charcoal toothbrush and experience deep cleaning along the gum line and narrow gaps between teeth, so you wear a confident smile every day!",127.0,127.0,15.333333333333332,151.35196261682242,0.8466666666666667
