index,product,category,sub_category,brand,sale_price,market_price,type,rating_clean,description,sale_price_original,sale_price_capped,discount_pct
188,Masala Upma,Snacks & Branded Foods,Ready To Cook & Eat,MOM Meal of the Moment,20.0,20.0,Heat & Eat Ready Meals,3.4,Wholesome meal that tastes just like home food. Just add hot water. No preservatives,20.0,20.0,0.0
195,Onion - Rings,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Miaow Miaow,75.0,75.0,"Healthy, Baked Snacks",4.1,"Miaow Miaow Onion Rings: Ingredients: Corn Grits, Palm Oil, Contain Onion Seasoning, Flavouring Substance, Sugar, Salt and Contains Anti Caking, Food Conditioner.",75.0,75.0,0.0
197,Kale,Fruits & Vegetables,Organic Fruits & Vegetables,Fresho,15.0,12.5,Organic Vegetables,3.0,"Kale is a crisp and hearty vegetable, with a hint of earthiness. Kale is considered a superfood (meaning it is nutrient-dense while being very low in calories) and packs more nutrition than almost any other whole food.1? Like other dark green leafy vegetables, kale is high in calcium, beta-carotene, and vitamin C, but surpasses other greens with its skyrocketing levels of vitamins A and K.",10.0,15.0,0.0
198,"Notebook - Unruled, Long",Cleaning & Household,Stationery,Classmate,33.0,33.0,"Notebooks, Files, Folders",4.3,"Classmate Notebooks are made to the highest quality standards. Made from superior quality paper and pulp, the pages are whiter, brighter and smoother. The superior cut and excellent finish ensure the pages are in perfect alignment without any folded corners. The superior binding strength and wrapper lamination make them as durable as ever. These notebooks come with a wide variety of covers with activities and trivias to make every classmate notebook unique in its own way.",33.0,33.0,0.0
199,Instant Noodles - Soy & Vinegar,Gourmet & World Food,"Pasta, Soup & Noodles",Koka,67.5,75.0,Imported Noodles,3.6,"Contains Anthocyanins, Rich in Natural Antioxidants, Non-Fried, No MSG, No Preservatives, No Artificial Colouring, No Trans Fat",67.5,67.5,10.0
201,"Chikki, Peanut Bar",Snacks & Branded Foods,Indian Mithai,Paper Boat,40.0,40.0,Chikki & Gajjak,4.1,"The classic! Everybody's favorite snack. Most coveted in tiffin boxes and among post-dinner treats or mid-day snack for that matter. Now that we think about it, this was the ever favorite snack (can you blame us, it is sooo snacky!) Made with the finest quality peanuts and jaggery, its crunchy sweetness is sure to bring a smile to your face.",40.0,40.0,0.0
204,Fields Of Gold Organic Cumin - Whole,"Foodgrains, Oil & Masala",Organic Staples,PRISTINE,52.0,52.0,Organic Masalas & Spices,4.4,"Cumin seeds are also known as “Jeera” in Hindi is a spice obtained from the dried seed of the herb, Cuminum Cyminum. Cumin seeds impart an earthy, warming and aromatic character to the food. It can be incorporated in a variety of cuisines in combination with coriander seeds powder. It can be added in garam masala in a roasted form and it is 100% Organic. It is certified by USDA and Indian Organic certification body like Control Union.",52.0,52.0,0.0
206,Synthetic Food Colour Preparation Lemon Yellow,Snacks & Branded Foods,Ready To Cook & Eat,999,20.0,20.0,Home Baking,4.0,Synthetic Food Colour Preparation Lemon Yellow,20.0,20.0,0.0
207,"Toothpaste - Gum Care, Expert Protection",Beauty & Hygiene,Oral Care,Pepsodent,78.4,98.0,Toothpaste,4.3,"Reduce those dental visits with this Expert Protection Gum Care Toothpaste from Pepsodent. Formulated with Zinc Citrate technology, this toothpaste not only takes care of your teeth, but provides you with the best gum care. Its advanced formula consists of Germ check and Gum guard to provide you with Complete-8 action oral care. Its anti-bacterial formula prevents your teeth from cavities, reduces tartar and lactic acid, and eliminates bacteria to give you a refreshing breath and healthier teeth & gums. 
Perfect for the whole family, this toothpaste should be used twice daily for effective results. Buy this value pack right away and get the complete oral care for your teeth and gums. A quality product of Unilever Dental Research. TM Regd. Made in India.",78.4,78.4,19.999999999999996
209,"Stainless Steel Frying Ladle - No. 9, Silvera","Kitchen, Garden & Pets",Kitchen Accessories,Anjali,65.0,82.0,"Strainer, Ladle, Spatula",3.7,The neat and clean design of this elegant frying ladle makes it essential for your home. It is made to be durable and from high-quality stainless steel. This spoon will survive multiple wash cycles and not lose its shine. It is easy to use for frying foods.,65.0,65.0,20.73170731707317
210,OvenOrg Multi Millet Rusk,"Bakery, Cakes & Dairy","Cookies, Rusk & Khari",PRISTINE,35.0,35.0,Rusks,1.8,"Pristine presents it's OvenOrg Multi Millet Rusk a perfect tea time treat for fitness lovers.  Loaded with great taste and Health Millets is a storehouse of nutrition and helps in mitigating new age ailments. They are highly nutritious and one of the most digestible grains.
The rusks are made from 57% Millet flour that is retrieved from the ebbing legacy of our cultural heritage. Enjoy this healthy package of delectable rusk at a tea-party with your friends and family.",35.0,35.0,0.0
215,"Brinjal - Varikatri, Organically Grown",Fruits & Vegetables,Fresh Vegetables,Fresho,15.0,12.5,Organic Vegetables,3.0,"It Is Organically Grown And Handpicked From Farm  Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.",10.0,15.0,0.0
216,Wonderz Milk Shakes - Classic Vanilla,"Bakery, Cakes & Dairy",Dairy,Sunfeast,29.75,35.0,"Flavoured, Soya Milk",4.5,"Treat yourself with an exciting tasteful adventure and discover Wonderz of Milk in every sip. Classic Vanilla Shake is a wonderful blend of the goodness of vanilla and milk. Made with natural vanilla extracts, it promises to offer a classic thick and creamy milkshake experience. This product contains no preservatives and is a source of protein and calcium.",29.75,29.75,15.0
217,Marie Light Biscuits - Oats Fibre,Snacks & Branded Foods,Biscuits & Cookies,Sunfeast,25.0,25.0,"Marie, Health, Digestive",4.3,"Sunfeast Marie Light Oats, Crispy Marie biscuits enriched with the goodness of 2 power-packed fibres - natural wheat fibre and soluble oats fibre.",25.0,25.0,0.0
218,Masala - Chicken,"Foodgrains, Oil & Masala",Masalas & Spices,Annapoorna,28.0,28.0,Blended Masalas,4.8,Annaporna Spices are the preserve for Connoisseurs of authentic and pure ground Flovours & Aromas.,28.0,28.0,0.0
219,Dark Chocolate- 55% Rich In Cocoa,Snacks & Branded Foods,Chocolates & Candies,Amul,87.12,100.0,Chocolates,4.3,Amul Dark Chocolate is made with the finest ingredients and rich cocoa. Its strong flavour and silky texture is just what you need to fall in love with pure cocoa for its authentice taste.,87.12,87.12,12.879999999999994
223,"Pineapple - Chunks, Single Serve",Fruits & Vegetables,Fresh Fruits,Fresho,19.0,23.75,"Cut Fruit, Tender Coconut",3.0,"Our uniformly and perfectly cut pineapple chunks are enriching sight to behold.
We have reduced a large effort for you by removing the pineapple's prickly exterior and cubed its sweet, juicy flesh into bite-sized chunks.
Consumed on the during travel or in your breaks. These are alternatives for your snacks. A
dd them to your meal to make it interesting. Spice it up with a pinch of salt and masala. 
Do not forget to check our delicious fruit recipe -  https://www.bigbasket.com/cookbook/recipes/865/american-pineapple-upside-down-cake-egg-free/",19.0,19.0,20.0
224,Jeera Powder,"Foodgrains, Oil & Masala",Masalas & Spices,Catch,44.2,52.0,Powdered Spices,4.1,"Catch Jeera Powder is made using the advanced LTG technology that keeps its aroma and flavour intact. Jeera is well known for its digestive properties and is used in a variety of Indian Dishes. It’s undoubtedly an inseparable part of every Indian kitchen. Catch Jeera Powder is a basic Indian spice used extensively in all the Indian cuisines. The main use of this Indian masala is to add aroma, colour and flavours to vegetables, gravies, curries and meat dishes. Catch Jeera Powder is made from the best premium sortex quality cumin seeds sourced from Unjha, Gujrat & Jodhpur, Rajasthan.",44.2,44.2,14.999999999999995
225,Pure Neem Skin Purifying Face Wash,Beauty & Hygiene,Skin Care,Joy,90.0,120.0,Face Care,4.3,"Joy Pure Neem Skin Purifying Face Wash contains Neem extracts with active salicylates which treat severe acne and pimple breakouts. It fights spots, marks and other skin conditions while washing away excess oil from skin surface without over drying. Skin appears pure and clear. Due to its antioxidant properties, neem protects the skin from harmful UV rays, pollution and other environmental factors. The vitamins and fatty acids in neem improve and maintain the elasticity of the skin, reduce wrinkles and fine lines.Joy Pure Neem Purifying Face Wash contains Neem extracts with active salicylates which treat severe acne and pimple breakouts. Known as an antiseptic and effective against impurities, neem is rich in anti-fungal and anti-bacterial properties. It deep cleanses your skin very gently, removes excess oils and clears clogged pores. Joy Face Wash deep cleanses the skin, resulting in a smooth, supple, and even-toned skin. It clears acne and prevents further breakouts and eruptions.Joy Skin Products are formulated with natural ingredients which provide effective results and long-lasting skin benefits.",90.0,90.0,25.0
226,Lemon - Organically Grown,Fruits & Vegetables,Organic Fruits & Vegetables,Fresho,33.6,42.0,Organic Vegetables,3.0,"It is organically grown and handpicked from farm  Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.",33.6,33.6,19.999999999999996
233,Banana Stem - Diced,Fruits & Vegetables,Cuts & Sprouts,Fresho,32.0,40.0,Cut & Peeled Veggies,3.0,"We have reduced your time and effort with this pack of fresho diced banana stems which makes a quick and healthy meal, and are neatly cleaned and packed. Banana Stem is the fibrous stalk of the banana plant. It has high water content, fresh and crispy textured stalks with a mild taste. Fresho stem grade bananas are offered in a pristine condition and are tasty and nutritious.",32.0,32.0,20.0
236,Namkeen - Khara Boondi,Snacks & Branded Foods,Snacks & Namkeen,Tasties,49.0,85.0,Namkeen & Savoury Snacks,4.0,"Tasties Namkeens are a range of traditional indian savories that are authentic, crispy, and deliciously mouth watering. If you are looking for a quick snack to compliment your evening tea, or a spicy bite to accompany your food, Tasties Namkeen is the perfect fun-food that will leave you craving for more!",49.0,49.0,42.35294117647059
242,Sour Cream & Onion,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Appitas,95.0,95.0,Nachos & Chips,2.8,"Tired of potato chips and nachos? We have found the perfect snack for your munchies! Appitas Olive Twist Pita Chips are baked, multigrain pita chips loaded with the zest of olives but yet remain low in carbs and fat so you do not need to worry about cheating on your diet whenever you feel like having a midnight snack. These chips are the perfect party snack to serve with any dips and are delicious enough that you can eat the entire packet on their own! So what are you waiting for? Try them!",95.0,95.0,0.0
245,Sixer Biscuits - Salted,Snacks & Branded Foods,Biscuits & Cookies,Parle,60.0,60.0,Salted Biscuits,4.2,Parle Sixer Salted is offering a Salty and delicious snack range with small yet filled with flavour pieces of salty biscuits. It has high nutritional value and quiets a hit among the tea time brunches.,60.0,60.0,0.0
246,"Gokshuradi Guggulu - Urinary Disorders, 500mg",Beauty & Hygiene,Health & Medicine,Sri Sri Tattva,80.0,80.0,Ayurveda,4.0,"Gokshuradi Guggulu is effective in Renal Colic and Urinary Disorders, Dysuria. It is useful in Calculus, Gout, Leucorrhoea and spermatic disorders.Acts as an anti-lithiatic, anti-inflammatory, anti-arthritis, anti-hypertensive, anti-gout, analgesic, muscle relaxant and adaptogenicHelps to maintain a healthy metabolismRemove toxins from the system and supports a healthy urinary systemAlso used in the treatment of gall bladder disorder, Kidney disease, corpulence (obesity) and skin disorders",80.0,80.0,0.0
