customer_id,Recency,Frequency,Monetary,Recency_capped,Frequency_capped,Monetary_capped,R_Score,F_Score,M_Score,RFM_Score,Segment,Segment_Name,Value_Score
13229,225,1,160.95,225.0,1.0,160.95,1,1,1,111,0,🔔 Need Attention,8.8
13230,4,14,2806.97,4.0,14.0,2806.97,5,3,5,535,3,🌟 Champions,28.0
13232,12,7,1357.6,12.0,7.0,1357.6,5,2,4,524,1,🌟 Champions,22.8
13233,74,2,605.12,74.0,2.0,605.12,2,1,3,213,1,🌟 Champions,22.8
13235,212,1,1031.07,212.0,1.0,1031.07,1,1,4,114,0,🔔 Need Attention,8.8
13236,24,2,744.85,24.0,2.0,744.85,4,1,3,413,1,🌟 Champions,22.8
13238,17,4,700.73,17.0,4.0,700.73,4,1,3,413,1,🌟 Champions,22.8
13239,261,1,329.56,261.0,1.0,329.56,1,1,2,112,0,🔔 Need Attention,8.8
13240,96,4,663.65,96.0,4.0,663.65,2,1,3,213,1,🌟 Champions,22.8
13242,112,3,270.40000000000003,112.0,3.0,270.40000000000003,2,1,2,212,1,🌟 Champions,22.8
13243,203,1,600.07,203.0,1.0,600.07,1,1,3,113,0,🔔 Need Attention,8.8
13244,92,1,121.74,92.0,1.0,121.74,2,1,1,211,1,🌟 Champions,22.8
13245,50,1,430.5,50.0,1.0,430.5,3,1,2,312,1,🌟 Champions,22.8
13246,18,6,1987.3,18.0,6.0,1987.3,4,1,5,415,1,🌟 Champions,22.8
13247,17,4,501.12,17.0,4.0,501.12,4,1,3,413,1,🌟 Champions,22.8
13248,124,2,465.68,124.0,2.0,465.68,2,1,3,213,1,🌟 Champions,22.8
13249,92,3,711.41,92.0,3.0,711.41,2,1,3,213,1,🌟 Champions,22.8
13253,156,2,1030.4,156.0,2.0,1030.4,2,1,4,214,0,🔔 Need Attention,8.8
13255,9,2,399.51,9.0,2.0,399.51,5,1,2,512,1,🌟 Champions,22.8
13258,11,3,698.58,11.0,3.0,698.58,5,1,3,513,1,🌟 Champions,22.8
13259,61,1,292.32,61.0,1.0,292.32,3,1,2,312,1,🌟 Champions,22.8
13260,61,1,557.62,61.0,1.0,557.62,3,1,3,313,1,🌟 Champions,22.8
13261,268,2,944.1,268.0,2.0,944.1,1,1,4,114,0,🔔 Need Attention,8.8
13262,263,1,200.29,263.0,1.0,200.29,1,1,1,111,0,🔔 Need Attention,8.8
13263,1,35,7454.07,1.0,29.809999999999945,7454.07,5,5,5,555,3,🌟 Champions,28.0
13265,53,5,2107.66,53.0,5.0,2107.66,3,1,5,315,1,🌟 Champions,22.8
13266,11,12,3834.26,11.0,12.0,3834.26,5,2,5,525,3,🌟 Champions,28.0
13267,2,19,4521.49,2.0,19.0,4521.49,5,4,5,545,3,🌟 Champions,28.0
13268,17,11,3214.69,17.0,11.0,3214.69,4,2,5,425,3,🌟 Champions,28.0
13269,1,15,5346.2300000000005,1.0,15.0,5346.2300000000005,5,3,5,535,3,🌟 Champions,28.0
13270,366,1,590.0,366.0,1.0,590.0,1,1,3,113,0,🔔 Need Attention,8.8
13271,37,1,217.38,37.0,1.0,217.38,3,1,1,311,1,🌟 Champions,22.8
13272,31,2,276.56,31.0,2.0,276.56,4,1,2,412,1,🌟 Champions,22.8
13273,113,1,138.98,113.0,1.0,138.98,2,1,1,211,1,🌟 Champions,22.8
13276,63,2,590.9300000000001,63.0,2.0,590.9300000000001,3,1,3,313,1,🌟 Champions,22.8
13277,15,4,258.4,15.0,4.0,258.4,4,1,2,412,1,🌟 Champions,22.8
13278,40,1,542.73,40.0,1.0,542.73,3,1,3,313,1,🌟 Champions,22.8
13279,78,1,137.75,78.0,1.0,137.75,2,1,1,211,1,🌟 Champions,22.8
13280,122,3,814.86,122.0,3.0,814.86,2,1,3,213,1,🌟 Champions,22.8
13282,18,3,1132.14,18.0,3.0,1132.14,4,1,4,414,1,🌟 Champions,22.8
13283,59,2,93.66,59.0,2.0,93.66,3,1,1,311,1,🌟 Champions,22.8
13284,330,1,201.19,330.0,1.0,201.19,1,1,1,111,0,🔔 Need Attention,8.8
13285,23,4,2709.12,23.0,4.0,2709.12,4,1,5,415,1,🌟 Champions,22.8
13291,155,1,361.11,155.0,1.0,361.11,2,1,2,212,0,🔔 Need Attention,8.8
13292,38,2,578.9399999999999,38.0,2.0,578.9399999999999,3,1,3,313,1,🌟 Champions,22.8
13294,189,2,873.74,189.0,2.0,873.74,1,1,3,113,0,🔔 Need Attention,8.8
13295,359,1,201.2,359.0,1.0,201.2,1,1,1,111,0,🔔 Need Attention,8.8
13296,137,1,87.4,137.0,1.0,87.4,2,1,1,211,1,🌟 Champions,22.8
13297,7,4,2089.85,7.0,4.0,2089.85,5,1,5,515,1,🌟 Champions,22.8
13298,1,1,360.0,1.0,1.0,360.0,5,1,2,512,1,🌟 Champions,22.8
13299,268,1,142.5,268.0,1.0,142.5,1,1,1,111,0,🔔 Need Attention,8.8
13300,169,1,371.89,169.0,1.0,371.89,2,1,2,212,0,🔔 Need Attention,8.8
13301,103,4,618.09,103.0,4.0,618.09,2,1,3,213,1,🌟 Champions,22.8
13302,155,1,63.75,155.0,1.0,63.75,2,1,1,211,0,🔔 Need Attention,8.8
13304,351,1,300.42,351.0,1.0,300.42,1,1,2,112,0,🔔 Need Attention,8.8
13305,4,10,2000.86,4.0,10.0,2000.86,5,2,5,525,1,🌟 Champions,22.8
13307,120,1,15.0,120.0,1.0,15.0,2,1,1,211,1,🌟 Champions,22.8
13308,22,3,1385.51,22.0,3.0,1385.51,4,1,4,414,1,🌟 Champions,22.8
13309,7,5,1456.79,7.0,5.0,1456.79,5,1,4,514,1,🌟 Champions,22.8
13310,28,3,1132.03,28.0,3.0,1132.03,4,1,4,414,1,🌟 Champions,22.8
13311,4,2,598.57,4.0,2.0,598.57,5,1,3,513,1,🌟 Champions,22.8
13313,22,5,1555.32,22.0,5.0,1555.32,4,1,4,414,1,🌟 Champions,22.8
13314,1,3,775.94,1.0,3.0,775.94,5,1,3,513,1,🌟 Champions,22.8
13316,37,4,5977.7300000000005,37.0,4.0,5977.7300000000005,3,1,5,315,1,🌟 Champions,22.8
13317,66,6,2273.68,66.0,6.0,2273.68,3,1,5,315,1,🌟 Champions,22.8
13318,1,3,640.76,1.0,3.0,640.76,5,1,3,513,1,🌟 Champions,22.8
13319,5,26,10845.55,5.0,26.0,10845.55,5,5,5,555,3,🌟 Champions,28.0
13320,78,4,1548.7,78.0,4.0,1548.7,2,1,4,214,1,🌟 Champions,22.8
13321,72,2,567.36,72.0,2.0,567.36,2,1,3,213,1,🌟 Champions,22.8
13322,17,1,199.48,17.0,1.0,199.48,4,1,1,411,1,🌟 Champions,22.8
13323,3,5,787.85,3.0,5.0,787.85,5,1,3,513,1,🌟 Champions,22.8
13324,36,10,7121.95,36.0,10.0,7121.95,3,2,5,325,3,🌟 Champions,28.0
13325,81,1,675.3,81.0,1.0,675.3,2,1,3,213,1,🌟 Champions,22.8
13327,38,8,3627.77,38.0,8.0,3627.77,3,2,5,325,1,🌟 Champions,22.8
13328,316,1,1308.48,316.0,1.0,1308.48,1,1,4,114,0,🔔 Need Attention,8.8
13329,31,2,789.0,31.0,2.0,789.0,4,1,3,413,1,🌟 Champions,22.8
13330,92,3,1140.93,92.0,3.0,1140.93,2,1,4,214,1,🌟 Champions,22.8
13332,14,1,350.9,14.0,1.0,350.9,4,1,2,412,1,🌟 Champions,22.8
13334,82,3,3536.82,82.0,3.0,3536.82,2,1,5,215,1,🌟 Champions,22.8
13336,77,1,795.12,77.0,1.0,795.12,2,1,3,213,1,🌟 Champions,22.8
13338,157,1,487.02,157.0,1.0,487.02,2,1,3,213,0,🔔 Need Attention,8.8
13339,200,1,860.12,200.0,1.0,860.12,1,1,3,113,0,🔔 Need Attention,8.8
13340,45,7,10736.48,45.0,7.0,10736.48,3,2,5,325,1,🌟 Champions,22.8
13341,260,1,775.85,260.0,1.0,775.85,1,1,3,113,0,🔔 Need Attention,8.8
13343,177,1,353.43,177.0,1.0,353.43,2,1,2,212,0,🔔 Need Attention,8.8
13344,67,3,2543.72,67.0,3.0,2543.72,3,1,5,315,1,🌟 Champions,22.8
13345,287,1,389.5,287.0,1.0,389.5,1,1,2,112,0,🔔 Need Attention,8.8
13347,70,1,341.36,70.0,1.0,341.36,3,1,2,312,1,🌟 Champions,22.8
13348,64,1,233.76,64.0,1.0,233.76,3,1,1,311,1,🌟 Champions,22.8
13349,10,1,247.32,10.0,1.0,247.32,5,1,2,512,1,🌟 Champions,22.8
13350,16,2,979.12,16.0,2.0,979.12,4,1,4,414,1,🌟 Champions,22.8
13351,66,1,373.94,66.0,1.0,373.94,3,1,2,312,1,🌟 Champions,22.8
13352,60,1,397.98,60.0,1.0,397.98,3,1,2,312,1,🌟 Champions,22.8
13354,71,1,743.53,71.0,1.0,743.53,3,1,3,313,1,🌟 Champions,22.8
13355,122,1,674.7,122.0,1.0,674.7,2,1,3,213,1,🌟 Champions,22.8
13356,80,1,768.24,80.0,1.0,768.24,2,1,3,213,1,🌟 Champions,22.8
13357,257,1,609.95,257.0,1.0,609.95,1,1,3,113,0,🔔 Need Attention,8.8
13358,268,1,439.03,268.0,1.0,439.03,1,1,2,112,0,🔔 Need Attention,8.8
13359,63,1,439.56,63.0,1.0,439.56,3,1,2,312,1,🌟 Champions,22.8
13362,9,4,3090.74,9.0,4.0,3090.74,5,1,5,515,1,🌟 Champions,22.8
13363,17,2,992.5,17.0,2.0,992.5,4,1,4,414,1,🌟 Champions,22.8
13364,71,1,134.95999999999998,71.0,1.0,134.95999999999998,3,1,1,311,1,🌟 Champions,22.8
13365,33,2,2225.37,33.0,2.0,2225.37,3,1,5,315,1,🌟 Champions,22.8
13366,50,1,56.16,50.0,1.0,56.16,3,1,1,311,1,🌟 Champions,22.8
13368,256,2,623.4,256.0,2.0,623.4,1,1,3,113,0,🔔 Need Attention,8.8
13369,365,1,308.28000000000003,365.0,1.0,308.28000000000003,1,1,2,112,0,🔔 Need Attention,8.8
13370,371,1,754.87,368.81,1.0,754.87,1,1,3,113,0,🔔 Need Attention,8.8
13372,89,1,378.64,89.0,1.0,378.64,2,1,2,212,1,🌟 Champions,22.8
13373,60,3,3312.25,60.0,3.0,3312.25,3,1,5,315,1,🌟 Champions,22.8
13375,88,1,778.65,88.0,1.0,778.65,2,1,3,213,1,🌟 Champions,22.8
13376,99,3,1019.76,99.0,3.0,1019.76,2,1,4,214,1,🌟 Champions,22.8
13379,26,3,572.56,26.0,3.0,572.56,4,1,3,413,1,🌟 Champions,22.8
13381,31,6,3639.31,31.0,6.0,3639.31,4,1,5,415,1,🌟 Champions,22.8
13382,280,1,222.99,280.0,1.0,222.99,1,1,1,111,0,🔔 Need Attention,8.8
13384,30,7,4151.93,30.0,7.0,4151.93,4,2,5,425,1,🌟 Champions,22.8
13385,329,1,534.57,329.0,1.0,534.57,1,1,3,113,0,🔔 Need Attention,8.8
13388,131,2,677.1,131.0,2.0,677.1,2,1,3,213,1,🌟 Champions,22.8
13389,11,3,797.96,11.0,3.0,797.96,5,1,3,513,1,🌟 Champions,22.8
13390,74,1,544.08,74.0,1.0,544.08,2,1,3,213,1,🌟 Champions,22.8
13391,203,1,59.8,203.0,1.0,59.8,1,1,1,111,0,🔔 Need Attention,8.8
13394,1,8,2520.02,1.0,8.0,2520.02,5,2,5,525,1,🌟 Champions,22.8
13395,185,1,307.72,185.0,1.0,307.72,1,1,2,112,0,🔔 Need Attention,8.8
13396,29,2,1360.99,29.0,2.0,1360.99,4,1,4,414,1,🌟 Champions,22.8
13397,72,5,1544.13,72.0,5.0,1544.13,2,1,4,214,1,🌟 Champions,22.8
13398,192,1,457.34,192.0,1.0,457.34,1,1,2,112,0,🔔 Need Attention,8.8
13402,127,2,621.23,127.0,2.0,621.23,2,1,3,213,1,🌟 Champions,22.8
13403,17,1,75.0,17.0,1.0,75.0,4,1,1,411,1,🌟 Champions,22.8
13404,1,2,252.49,1.0,2.0,252.49,5,1,2,512,1,🌟 Champions,22.8
13405,74,3,572.451,74.0,3.0,572.451,2,1,3,213,1,🌟 Champions,22.8
13408,1,62,28117.04,1.0,29.809999999999945,17281.158099999997,5,5,5,555,2,🌟 Champions,43.5
13410,24,5,1003.06,24.0,5.0,1003.06,4,1,4,414,1,🌟 Champions,22.8
13411,107,1,213.55,107.0,1.0,213.55,2,1,1,211,1,🌟 Champions,22.8
13414,133,3,1390.5,133.0,3.0,1390.5,2,1,4,214,1,🌟 Champions,22.8
13416,43,2,712.5,43.0,2.0,712.5,3,1,3,313,1,🌟 Champions,22.8
13417,4,2,640.83,4.0,2.0,640.83,5,1,3,513,1,🌟 Champions,22.8
13418,11,18,6127.43,11.0,18.0,6127.43,5,3,5,535,3,🌟 Champions,28.0
13419,63,1,221.06,63.0,1.0,221.06,3,1,1,311,1,🌟 Champions,22.8
13420,149,2,159.85,149.0,2.0,159.85,2,1,1,211,0,🔔 Need Attention,8.8
13421,40,2,1851.08,40.0,2.0,1851.08,3,1,4,314,1,🌟 Champions,22.8
13422,64,1,2626.3,64.0,1.0,2626.3,3,1,5,315,1,🌟 Champions,22.8
13425,108,3,1624.21,108.0,3.0,1624.21,2,1,4,214,1,🌟 Champions,22.8
13426,0,10,3641.32,0.0,10.0,3641.32,5,2,5,525,1,🌟 Champions,22.8
13427,19,3,582.6,19.0,3.0,582.6,4,1,3,413,1,🌟 Champions,22.8
13428,10,1,218.47,10.0,1.0,218.47,5,1,1,511,1,🌟 Champions,22.8
13429,10,4,1006.8,10.0,4.0,1006.8,5,1,4,514,1,🌟 Champions,22.8
13430,18,2,679.45,18.0,2.0,679.45,4,1,3,413,1,🌟 Champions,22.8
13431,67,2,1269.1,67.0,2.0,1269.1,3,1,4,314,1,🌟 Champions,22.8
13434,74,2,534.24,74.0,2.0,534.24,2,1,3,213,1,🌟 Champions,22.8
13435,5,7,3809.89,5.0,7.0,3809.89,5,2,5,525,1,🌟 Champions,22.8
13436,1,1,196.89,1.0,1.0,196.89,5,1,1,511,1,🌟 Champions,22.8
13437,14,7,3408.06,14.0,7.0,3408.06,4,2,5,425,1,🌟 Champions,22.8
13439,255,1,283.71,255.0,1.0,283.71,1,1,2,112,0,🔔 Need Attention,8.8
13441,91,1,296.64,91.0,1.0,296.64,2,1,2,212,1,🌟 Champions,22.8
13447,23,3,1129.14,23.0,3.0,1129.14,4,1,4,414,1,🌟 Champions,22.8
13448,16,6,3539.37,16.0,6.0,3539.37,4,1,5,415,1,🌟 Champions,22.8
13449,23,1,291.88,23.0,1.0,291.88,4,1,2,412,1,🌟 Champions,22.8
13450,26,6,2043.72,26.0,6.0,2043.72,4,1,5,415,1,🌟 Champions,22.8
13451,26,5,2976.15,26.0,5.0,2976.15,4,1,5,415,1,🌟 Champions,22.8
13452,259,2,590.0,259.0,2.0,590.0,1,1,3,113,0,🔔 Need Attention,8.8
13453,165,2,356.98,165.0,2.0,356.98,2,1,2,212,0,🔔 Need Attention,8.8
13455,24,2,1058.34,24.0,2.0,1058.34,4,1,4,414,1,🌟 Champions,22.8
13456,17,6,1766.72,17.0,6.0,1766.72,4,1,4,414,1,🌟 Champions,22.8
13458,7,14,9646.57,7.0,14.0,9646.57,5,3,5,535,3,🌟 Champions,28.0
13460,29,2,183.44,29.0,2.0,183.44,4,1,1,411,1,🌟 Champions,22.8
13461,38,3,1445.0,38.0,3.0,1445.0,3,1,4,314,1,🌟 Champions,22.8
13462,252,1,151.5,252.0,1.0,151.5,1,1,1,111,0,🔔 Need Attention,8.8
13464,58,1,674.68,58.0,1.0,674.68,3,1,3,313,1,🌟 Champions,22.8
13466,184,1,307.9,184.0,1.0,307.9,1,1,2,112,0,🔔 Need Attention,8.8
13467,10,2,1083.71,10.0,2.0,1083.71,5,1,4,514,1,🌟 Champions,22.8
13468,1,37,5704.97,1.0,29.809999999999945,5704.97,5,5,5,555,3,🌟 Champions,28.0
13470,99,2,165.0,99.0,2.0,165.0,2,1,1,211,1,🌟 Champions,22.8
13471,1,4,2531.58,1.0,4.0,2531.58,5,1,5,515,1,🌟 Champions,22.8
13473,60,2,422.64,60.0,2.0,422.64,3,1,2,312,1,🌟 Champions,22.8
13474,236,1,229.59,236.0,1.0,229.59,1,1,1,111,0,🔔 Need Attention,8.8
13475,191,4,1431.78,191.0,4.0,1431.78,1,1,4,114,0,🔔 Need Attention,8.8
13476,178,2,1238.47,178.0,2.0,1238.47,2,1,4,214,0,🔔 Need Attention,8.8
13477,37,6,1454.58,37.0,6.0,1454.58,3,1,4,314,1,🌟 Champions,22.8
13479,200,2,300.95,200.0,2.0,300.95,1,1,2,112,0,🔔 Need Attention,8.8
13481,45,5,1804.56,45.0,5.0,1804.56,3,1,4,314,1,🌟 Champions,22.8
13482,232,1,184.64,232.0,1.0,184.64,1,1,1,111,0,🔔 Need Attention,8.8
13483,65,1,140.34,65.0,1.0,140.34,3,1,1,311,1,🌟 Champions,22.8
13484,241,1,313.8,241.0,1.0,313.8,1,1,2,112,0,🔔 Need Attention,8.8
13485,233,1,454.24,233.0,1.0,454.24,1,1,2,112,0,🔔 Need Attention,8.8
13486,78,3,1122.41,78.0,3.0,1122.41,2,1,4,214,1,🌟 Champions,22.8
13487,57,3,575.4,57.0,3.0,575.4,3,1,3,313,1,🌟 Champions,22.8
13488,17,13,8968.31,17.0,13.0,8968.31,4,3,5,435,3,🌟 Champions,28.0
13489,105,4,449.52,105.0,4.0,449.52,2,1,2,212,1,🌟 Champions,22.8
13491,51,10,1215.82,51.0,10.0,1215.82,3,2,4,324,1,🌟 Champions,22.8
13494,311,1,316.26000000000005,311.0,1.0,316.26000000000005,1,1,2,112,0,🔔 Need Attention,8.8
13495,7,5,2044.87,7.0,5.0,2044.87,5,1,5,515,1,🌟 Champions,22.8
13496,10,2,653.33,10.0,2.0,653.33,5,1,3,513,1,🌟 Champions,22.8
13497,282,2,348.05,282.0,2.0,348.05,1,1,2,112,0,🔔 Need Attention,8.8
13499,17,5,1159.11,17.0,5.0,1159.11,4,1,4,414,1,🌟 Champions,22.8
13500,23,3,1166.77,23.0,3.0,1166.77,4,1,4,414,1,🌟 Champions,22.8
13502,16,3,292.0,16.0,3.0,292.0,4,1,2,412,1,🌟 Champions,22.8
13503,71,1,216.85,71.0,1.0,216.85,3,1,1,311,1,🌟 Champions,22.8
13504,64,1,295.93,64.0,1.0,295.93,3,1,2,312,1,🌟 Champions,22.8
13506,316,2,458.52,316.0,2.0,458.52,1,1,2,112,0,🔔 Need Attention,8.8
13507,3,4,2479.16,3.0,4.0,2479.16,5,1,5,515,1,🌟 Champions,22.8
13508,243,1,110.97,243.0,1.0,110.97,1,1,1,111,0,🔔 Need Attention,8.8
13509,8,7,979.72,8.0,7.0,979.72,5,2,4,524,1,🌟 Champions,22.8
13510,1,4,1791.56,1.0,4.0,1791.56,5,1,4,514,1,🌟 Champions,22.8
13512,260,1,251.21,260.0,1.0,251.21,1,1,2,112,0,🔔 Need Attention,8.8
13513,126,1,205.1,126.0,1.0,205.1,2,1,1,211,1,🌟 Champions,22.8
13514,73,1,152.20000000000002,73.0,1.0,152.20000000000002,2,1,1,211,1,🌟 Champions,22.8
13515,72,4,891.12,72.0,4.0,891.12,2,1,3,213,1,🌟 Champions,22.8
13516,21,3,1389.41,21.0,3.0,1389.41,4,1,4,414,1,🌟 Champions,22.8
13517,59,3,2128.42,59.0,3.0,2128.42,3,1,5,315,1,🌟 Champions,22.8
13518,85,1,659.4399999999999,85.0,1.0,659.4399999999999,2,1,3,213,1,🌟 Champions,22.8
13519,78,1,122.75,78.0,1.0,122.75,2,1,1,211,1,🌟 Champions,22.8
13521,1,3,1093.65,1.0,3.0,1093.65,5,1,4,514,1,🌟 Champions,22.8
13522,30,1,125.8,30.0,1.0,125.8,4,1,1,411,1,🌟 Champions,22.8
13523,33,5,3964.88,33.0,5.0,3964.88,3,1,5,315,1,🌟 Champions,22.8
13524,40,5,680.1800000000001,40.0,5.0,680.1800000000001,3,1,3,313,1,🌟 Champions,22.8
13525,14,2,628.78,14.0,2.0,628.78,4,1,3,413,1,🌟 Champions,22.8
13527,33,7,2287.51,33.0,7.0,2287.51,3,2,5,325,1,🌟 Champions,22.8
13529,78,2,307.76,78.0,2.0,307.76,2,1,2,212,1,🌟 Champions,22.8
13531,205,2,483.8,205.0,2.0,483.8,1,1,3,113,0,🔔 Need Attention,8.8
13532,33,1,210.31,33.0,1.0,210.31,3,1,1,311,1,🌟 Champions,22.8
13533,182,3,270.79,182.0,3.0,270.79,1,1,2,112,0,🔔 Need Attention,8.8
13534,2,25,5870.08,2.0,25.0,5870.08,5,5,5,555,3,🌟 Champions,28.0
13536,1,7,3448.29,1.0,7.0,3448.29,5,2,5,525,1,🌟 Champions,22.8
13538,43,7,1280.85,43.0,7.0,1280.85,3,2,4,324,1,🌟 Champions,22.8
13539,85,3,631.34,85.0,3.0,631.34,2,1,3,213,1,🌟 Champions,22.8
13544,39,2,291.41,39.0,2.0,291.41,3,1,2,312,1,🌟 Champions,22.8
13546,12,3,626.99,12.0,3.0,626.99,5,1,3,513,1,🌟 Champions,22.8
13548,96,2,682.41,96.0,2.0,682.41,2,1,3,213,1,🌟 Champions,22.8
13549,25,7,918.2,25.0,7.0,918.2,4,2,4,424,1,🌟 Champions,22.8
13551,319,1,91.8,319.0,1.0,91.8,1,1,1,111,0,🔔 Need Attention,8.8
13552,66,12,3740.07,66.0,12.0,3740.07,3,2,5,325,3,🌟 Champions,28.0
13555,73,4,4149.28,73.0,4.0,4149.28,2,1,5,215,1,🌟 Champions,22.8
13557,28,2,584.06,28.0,2.0,584.06,4,1,3,413,1,🌟 Champions,22.8
13558,5,4,605.06,5.0,4.0,605.06,5,1,3,513,1,🌟 Champions,22.8
13560,7,1,174.37,7.0,1.0,174.37,5,1,1,511,1,🌟 Champions,22.8
13561,215,1,141.86,215.0,1.0,141.86,1,1,1,111,0,🔔 Need Attention,8.8
13562,81,3,1799.33,81.0,3.0,1799.33,2,1,4,214,1,🌟 Champions,22.8
13563,84,2,777.53,84.0,2.0,777.53,2,1,3,213,1,🌟 Champions,22.8
13564,144,3,1749.02,144.0,3.0,1749.02,2,1,4,214,1,🌟 Champions,22.8
13565,19,2,240.22,19.0,2.0,240.22,4,1,1,411,1,🌟 Champions,22.8
13566,40,2,874.71,40.0,2.0,874.71,3,1,3,313,1,🌟 Champions,22.8
13568,173,1,192.85,173.0,1.0,192.85,2,1,1,211,0,🔔 Need Attention,8.8
13569,17,2,373.75,17.0,2.0,373.75,4,1,2,412,1,🌟 Champions,22.8
13570,243,1,239.49,243.0,1.0,239.49,1,1,1,111,0,🔔 Need Attention,8.8
13571,12,12,2092.32,12.0,12.0,2092.32,5,2,5,525,3,🌟 Champions,28.0
13572,205,1,1384.25,205.0,1.0,1384.25,1,1,4,114,0,🔔 Need Attention,8.8
13573,50,2,294.4,50.0,2.0,294.4,3,1,2,312,1,🌟 Champions,22.8
13575,23,5,732.0699999999999,23.0,5.0,732.0699999999999,4,1,3,413,1,🌟 Champions,22.8
13576,10,18,6717.34,10.0,18.0,6717.34,5,3,5,535,3,🌟 Champions,28.0
13577,25,4,1687.6,25.0,4.0,1687.6,4,1,4,414,1,🌟 Champions,22.8
13579,14,2,467.04,14.0,2.0,467.04,4,1,3,413,1,🌟 Champions,22.8
13581,309,1,118.0,309.0,1.0,118.0,1,1,1,111,0,🔔 Need Attention,8.8
13583,155,1,781.03,155.0,1.0,781.03,2,1,3,213,0,🔔 Need Attention,8.8
13584,306,1,142.4,306.0,1.0,142.4,1,1,1,111,0,🔔 Need Attention,8.8
13587,63,1,712.4,63.0,1.0,712.4,3,1,3,313,1,🌟 Champions,22.8
13588,15,9,2478.95,15.0,9.0,2478.95,4,2,5,425,1,🌟 Champions,22.8
13589,14,2,379.65,14.0,2.0,379.65,4,1,2,412,1,🌟 Champions,22.8
13590,11,6,1981.92,11.0,6.0,1981.92,5,1,5,515,1,🌟 Champions,22.8
13591,64,3,1117.13,64.0,3.0,1117.13,3,1,4,314,1,🌟 Champions,22.8
13592,35,4,247.96,35.0,4.0,247.96,3,1,2,312,1,🌟 Champions,22.8
13593,108,5,2037.08,108.0,5.0,2037.08,2,1,5,215,1,🌟 Champions,22.8
13594,52,1,396.97,52.0,1.0,396.97,3,1,2,312,1,🌟 Champions,22.8
13596,5,2,697.04,5.0,2.0,697.04,5,1,3,513,1,🌟 Champions,22.8
13598,47,1,180.17,47.0,1.0,180.17,3,1,1,311,1,🌟 Champions,22.8
13599,1,21,5153.67,1.0,21.0,5153.67,5,4,5,545,3,🌟 Champions,28.0
13600,312,1,219.52,312.0,1.0,219.52,1,1,1,111,0,🔔 Need Attention,8.8
13601,45,2,693.32,45.0,2.0,693.32,3,1,3,313,1,🌟 Champions,22.8
13602,64,1,428.89,64.0,1.0,428.89,3,1,2,312,1,🌟 Champions,22.8
13603,26,1,164.34,26.0,1.0,164.34,4,1,1,411,1,🌟 Champions,22.8
13606,29,3,280.54,29.0,3.0,280.54,4,1,2,412,1,🌟 Champions,22.8
13607,40,1,678.01,40.0,1.0,678.01,3,1,3,313,1,🌟 Champions,22.8
13610,12,7,1131.88,12.0,7.0,1131.88,5,2,4,524,1,🌟 Champions,22.8
13611,89,3,1171.8,89.0,3.0,1171.8,2,1,4,214,1,🌟 Champions,22.8
13614,24,4,1610.46,24.0,4.0,1610.46,4,1,4,414,1,🌟 Champions,22.8
13615,318,1,417.69,318.0,1.0,417.69,1,1,2,112,0,🔔 Need Attention,8.8
13617,40,3,544.18,40.0,3.0,544.18,3,1,3,313,1,🌟 Champions,22.8
13618,173,1,177.34,173.0,1.0,177.34,2,1,1,211,0,🔔 Need Attention,8.8
13621,116,1,213.85,116.0,1.0,213.85,2,1,1,211,1,🌟 Champions,22.8
13623,30,5,747.78,30.0,5.0,747.78,4,1,3,413,1,🌟 Champions,22.8
13626,252,1,257.23,252.0,1.0,257.23,1,1,2,112,0,🔔 Need Attention,8.8
13627,59,5,1638.47,59.0,5.0,1638.47,3,1,4,314,1,🌟 Champions,22.8
13629,23,11,7792.36,23.0,11.0,7792.36,4,2,5,425,3,🌟 Champions,28.0
13630,5,7,2031.78,5.0,7.0,2031.78,5,2,5,525,1,🌟 Champions,22.8
13631,99,11,3070.42,99.0,11.0,3070.42,2,2,5,225,1,🌟 Champions,22.8
13632,24,5,2121.27,24.0,5.0,2121.27,4,1,5,415,1,🌟 Champions,22.8
13634,33,5,1575.16,33.0,5.0,1575.16,3,1,4,314,1,🌟 Champions,22.8
13635,67,1,1071.03,67.0,1.0,1071.03,3,1,4,314,1,🌟 Champions,22.8
13636,36,5,949.12,36.0,5.0,949.12,3,1,4,314,1,🌟 Champions,22.8
13637,52,3,810.5,52.0,3.0,810.5,3,1,3,313,1,🌟 Champions,22.8
13638,15,1,122.64,15.0,1.0,122.64,4,1,1,411,1,🌟 Champions,22.8
13639,74,1,1033.34,74.0,1.0,1033.34,2,1,4,214,1,🌟 Champions,22.8
13642,215,1,354.8,215.0,1.0,354.8,1,1,2,112,0,🔔 Need Attention,8.8
13643,31,3,519.44,31.0,3.0,519.44,4,1,3,413,1,🌟 Champions,22.8
13644,16,4,2624.26,16.0,4.0,2624.26,4,1,5,415,1,🌟 Champions,22.8
13645,120,1,252.1,120.0,1.0,252.1,2,1,2,212,1,🌟 Champions,22.8
13647,9,4,1678.12,9.0,4.0,1678.12,5,1,4,514,1,🌟 Champions,22.8
13649,256,2,346.6,256.0,2.0,346.6,1,1,2,112,0,🔔 Need Attention,8.8
13650,16,6,1836.34,16.0,6.0,1836.34,4,1,4,414,1,🌟 Champions,22.8
13651,35,2,94.2,35.0,2.0,94.2,3,1,1,311,1,🌟 Champions,22.8
13652,45,3,1095.08,45.0,3.0,1095.08,3,1,4,314,1,🌟 Champions,22.8
