index,product,category,sub_category,brand,sale_price,market_price,type,rating_clean,description,sale_price_original,sale_price_capped,discount_pct,product_url,rating_value
15882,Chicken Chorizo Sausage,"Eggs, Meat & Fish","Sausages, Bacon & Salami",La Carne,300.0,300.0,Chicken Sausages,4.1,"At La Carne, we take pride in offering products of high quality. La Carne brings to you the authentic taste of premium Chicken Products. Quick Freezing technology used to preserve all the goodness and freshness inside. Spanish Chorizo flavouring in Chicken Sausage gives a distinctive taste of Spanish spices.",300.0,300.0,0.0,https://www.bigbasket.com/pd/40161833/la-carne-chicken-chorizo-sausage-500-g-pkt/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=2&t_s=Chicken%2520Chorizo%2520Sausage,4.1
16015,Chicken Tikka Sausage,"Eggs, Meat & Fish","Sausages, Bacon & Salami",La Carne,300.0,300.0,Chicken Sausages,4.1,"At La Carne, we take pride in offering products of high quality. La Carne brings to you the authentic taste of premium Chicken Products. Quick Freezing technology used to preserve all the goodness and freshness inside. Made with lean ground chicken with low fat, unique sausage alternate to the traditional tikka.",300.0,300.0,0.0,https://www.bigbasket.com/pd/40161836/la-carne-chicken-tikka-sausage-500-g-pkt/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=2&t_s=Chicken%2520Tikka%2520Sausage,4.1
16048,Chicken Malai Tikka,"Eggs, Meat & Fish","Sausages, Bacon & Salami",La Carne,318.75,375.0,Chicken Sausages,4.0,"At La Carne, we take pride in offering products of high quality. La Carne brings to you the authentic taste of premium Chicken Products. Quick Freezing technology used to preserve all the goodness and freshness inside. Made with lean ground chicken with low fat. Chicken Malai Tikka is a classic tender and traditionally marinated chicken cubes, ideal for delectable wraps and snack for parties.",318.75,318.75,15.0,https://www.bigbasket.com/pd/40161845/la-carne-chicken-malai-tikka-500-g-pkt/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=2&t_s=Chicken%2520Malai%2520Tikka,4.0
16318,Chicken - Spicy Sausages,"Eggs, Meat & Fish","Sausages, Bacon & Salami",Zorabian,170.0,170.0,Chicken Sausages,4.3,Made from FRESH Breast Boneless Meat it has just the right tangy spicy flavour to itÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬Ãƒâ€šÃ‚Â¦Both Children and Adults love it making Spicy Sausages one of ZorabianÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬ÃƒÂ¢Ã¢â‚¬Å¾Ã‚Â¢s most popular sausages.,170.0,170.0,0.0,https://www.bigbasket.com/pd/40020422/zorabian-chicken-spicy-sausages-250-g-pouch/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=1&t_s=Chicken%2520-%2520Spicy%2520Sausages,4.3
16438,Chicken - Sausages,"Eggs, Meat & Fish","Sausages, Bacon & Salami",Zorabian,170.0,170.0,Chicken Sausages,3.9,ZorabianÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬ÃƒÂ¢Ã¢â‚¬Å¾Ã‚Â¢s Plain Chicken Sausages have the freshness and wholesomeness of great quality chicken meat in a delicious all natural sausage,170.0,170.0,0.0,https://www.bigbasket.com/pd/40019624/yummiez-italian-sausages-chicken-250-g-pouch/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=11&t_s=Yummiez%2520Italian%2520-%2520Sausages%2520Chicken,3.9
16556,"Rohu Fish (Large) - Curry Cut/Bengali Cut, Preservative Free","Eggs, Meat & Fish",Fish & Seafood,Fresho,155.0,299.0,Fresh Fish,3.1,"Net WeightNumber Of PcsServing SizeStorage Temp500 g6-83-4 people0-4 deg celRohu fish is rich in proteins and low in fat. It also contains plenty of minerals such as zinc, iron and calcium, and has an abundance of omega-3 fatty acids. Vitamins such as A and D are also present. This fish helps increase the ""absorption rate"", boosts immunity and has anti-inflammatory properties. It also enhances the skin, nails and hair, regulates blood sugar and prevents cardiovascular disease. This curry cut Rohu fish comes with the head. It is cleaned and gutted. This comes in 6-8 pcs which are perfect for 3-4 people. It is preservative-free. Fresho is our in-house brand of fresh meat, poultry, and seafood. We take utmost care in selecting the best suppliers to provide you with high quality and succulent products. Every product is stored in our cold storage right until your doorstep ensuring freshness and utmost hygiene.",155.0,155.0,48.16053511705686,n/a,3.1
16935,Free Range Eggs,"Eggs, Meat & Fish",Eggs,Farm Made,490.0,490.0,Farm Eggs,3.8,"Our Infertile Free Range Eggs are produced using traditional farming methods, ensuring highest animal protection standards. Our hens are pasture raised and humanely treated. These eggs do not contain antibiotics, growth promoters, hormones or any such substances. These eggs are rich in Omega 3, protein and vitamins.Our Hens Enjoy! They are free to roam outdoors and we get a lot of greens to feed on. We provide enough space place for them to rest. These are non-fertile eggs.These are one of nature's most wholesome and cost-effective foods. You can bake enjoyable cakes, cookies, scones etc. with eggs; try your hand over at family pasta as well. It is twisted boiled, sunny-side up, deviled or evened. The Indian method curry eggs can be finished in so many unique tasty ways. An egg can give you a health kick in no time at all! It is the ideal ingredient to add to your child's breakfast for growth and development. Eggs can be consumed in various ways like omelettes, boiled eggs, egg bhurji and in any of the dozen egg recipe.A rich source of protein, various vitamins and amino acids, it is one of the rare food items that contain diverse nutrients. Recent studies show that eggs can prevent strokes, heart diseases and also breast cancer. They promote healthy hair and nails now that is an incentive for every woman out there!You can have them for breakfast, lunch, dinner and even as in-between snacks. Doctors recommend having at least one egg every day.",490.0,490.0,0.0,https://www.bigbasket.com/pd/40117922/farm-made-eggs-free-range-12-pcs/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=1&t_s=Free%2520Range%2520Eggs,3.8
17039,Duck Eggs,"Eggs, Meat & Fish",Eggs,Fresho,545.0,575.0,Other Eggs,3.4,"Duck eggs are collected from natural agriculture land. It controls ulcers, and also reduces the body heat. Duck eggs are rich in nutrition. They are a powerhouse of nutrition. Duck eggs are known to be better than chicken eggs. They are procured from ducks raised in healthy farms. It is a healthy way to start your day. An egg constitutes various nutrients, minerals and vitamins. An egg can give you a health kick in no time at all! It is an ideal ingredient to add to your child's breakfast for growth and development. Eggs can be consumed in various ways like omelettes, boiled eggs, egg bhurji and in any of the dozen egg recipes. It is rich in Vitamin B12, Vitamin A, Selenium, Choline and Riboflavin.These are one of nature's most wholesome and cost-effective foods. You can bake enjoyable cakes, cookies, scones etc. with eggs; try your hand over at family pasta as well. It is twisted boiled, sunny-side up, deviled or evened. The Indian method curry eggs can be finished in so many unique tasty ways.",545.0,545.0,5.217391304347826,https://www.bigbasket.com/pd/40185808/fresho-country-corn-fed-eggs-medium-antibiotic-residue-free-10-pcs-tray/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=33&t_s=Country%2520Corn%2520Fed%2520Eggs-Medium,3.4
17309,Prawns - Pd Xtra Large,"Eggs, Meat & Fish",Fish & Seafood,Seastar,246.5,290.0,Frozen Fish & Seafood,3.0,Seastar Prawns - Pd Xtra Large 250 g,246.5,246.5,15.0,https://www.bigbasket.com/pd/40018658/seastar-prawns-pd-xtra-large-250-g-pouch/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=1&t_s=Prawns%2520-%2520Pd%2520Xtra%2520Large,3.0
17369,"Chicken - Lemon Pepper Salami, Sliced","Eggs, Meat & Fish","Sausages, Bacon & Salami",Fresho Signature,205.2,228.0,Chicken Sausages,2.8,"James Smith Chicken Lemon Pepper Salami is made by blending chicken with a particular ratio of high-quality chicken fat. This is further seasoned with spices that may include salt, black pepper, chilli pepper and lemon. Manufactured at India. Packed as per Customer requirement. Not a standard pack under weights & Measurement Guidelines. Consume within 05 days from date of Packing. Store in refrigerator at or below 05 degree C in an airtight container.",205.2,205.2,10.000000000000004,https://www.bigbasket.com/pd/40094895/fresho-signature-chicken-lemon-pepper-salami-sliced-300-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=1&t_s=Chicken%2520-%2520Lemon%2520Pepper%2520Salami%252C%2520Sliced,2.8
17375,Salmon Smoked - Presliced,"Eggs, Meat & Fish",Fish & Seafood,Big Sams,690.0,690.0,Frozen Fish & Seafood,3.9,Smoked & Pre sliced Salmon.,690.0,690.0,0.0,https://www.bigbasket.com/pd/40021107/big-sams-atlantic-salmon-smoked-presliced-200-g-pouch/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=1&t_s=Atlantic%2520Salmon%2520-%2520Smoked%2520%2520Presliced,3.9
17383,Chicken Premium Ham,"Eggs, Meat & Fish","Sausages, Bacon & Salami",La Carne,200.0,200.0,Chicken Sausages,4.1,"At La Carne, we take pride in offering products of high quality. La Carne brings to you the authentic taste of premium Chicken Products. Quick Freezing technology used to preserve all the goodness and freshness inside. Made with lean ground chicken with low fat. Chicken ham is a unique product and an alternative to traditional ham. A good start to a day's breakfast.",200.0,200.0,0.0,https://www.bigbasket.com/pd/40161841/la-carne-chicken-premium-ham-250-g-pkt/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=4&t_s=Chicken%2520Premium%2520Ham,4.1
17512,Tuna Sandwich Flakes In Oil With Red Chili,"Eggs, Meat & Fish",Fish & Seafood,Golden Prize,156.75,165.0,Canned Seafood,4.1,,156.75,156.75,5.0,https://www.bigbasket.com/pd/40153411/golden-prize-tuna-sandwich-flakes-in-oil-with-red-chili-185-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=1&t_s=Tuna%2520Sandwich%2520Flakes%2520In%2520Oil%2520With%2520Red%2520Chili,4.1
17651,Eggs - Regular,"Eggs, Meat & Fish",Eggs,Fresho,83.16,100.0,Farm Eggs,3.0,"Fresh Table eggs are hygienically processed and securely filled for keeping these free from any contamination and impurity. It has high dietary content, protein, smell and rich taste. These are one of nature's most wholesome and cost-effective foods. You can bake enjoyable cakes, cookies, scones etc. with eggs; try your hand over at family pasta as well. It twisted boiled, sunny-side up, deviled or evens the Indian method curry eggs can be finished in so many unique tasty ways.",83.16,83.16,16.840000000000003,https://www.bigbasket.com/pd/150502/fresho-farm-eggs-table-tray-medium-antibiotic-residue-free-30-pcs/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=1&t_s=Farm%2520Eggs%252C%2520Regular,3.0
17720,Pork - Meat Loaf,"Eggs, Meat & Fish","Sausages, Bacon & Salami",Bon Appetit,147.0,157.0,Pork & Ham,4.4,Sliced Pieces form grilled Meat Loaf. Fry it shortly or enjoy it at Sandwiches or pur as a snack.,147.0,147.0,6.369426751592357,https://www.bigbasket.com/pd/40015766/bon-appetit-pork-meat-loaf-100-g-pouch/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=1&t_s=Pork%2520-%2520Meat%2520Loaf,4.4
17738,Pork - Frankfurters Sausages,"Eggs, Meat & Fish","Sausages, Bacon & Salami",ALF-FARMS,165.0,165.0,Pork & Ham,4.1,These pure pork sausages are bound to make you drool!,165.0,165.0,0.0,https://www.bigbasket.com/pd/40162596/la-carne-pork-premium-bacon-bits-250-g-pkt/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=1&t_s=Pork%2520Premium%2520Bacon%2520Bits,4.1
17819,Pepperoni - Chicken,"Eggs, Meat & Fish","Sausages, Bacon & Salami",Quickee'S,325.0,325.0,Chicken Sausages,4.3,"Quickee presents their deliciously mouth-watering range of meat products which will enchant your taste buds and leave you craving for more as you rake up your favourite meals. Quickees Chicken Pepperoni is made using exotic seasonings straight from the German master butchers shop, who are experts in doing what they do best, and that is to provide you with the best quality Pepperoni that you can get in the market.",325.0,325.0,0.0,https://www.bigbasket.com/pd/900457829/meisterwurst-chicken-cured-pepperoni-salami-200-g-pouch/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=1&t_s=Chicken%2520Cured%2520Pepperoni%2520Salami%2520-Poultry%2520Meat%2520%2528Chicken%2529%252090%2525%252CNo%2520soya,4.3
17875,Chicken Thuringer,"Eggs, Meat & Fish","Sausages, Bacon & Salami",Fresho,264.65,335.0,Chicken Sausages,4.2,"Chicken Thuringer is made with premium ingredients, giving you the perfect blend of flavours. Easy to cook, this is a perfect option to tame your hunger pangs. Indulge in some premium taste with Fresho.",264.65,264.65,21.000000000000007,https://www.bigbasket.com/pd/40211360/prasuma-chicken-sausage-beechwood-smoked-250-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=1&t_s=Frozen%2520Chicken%2520Sausage,4.2
17889,Prawns Hariyali Masala,"Eggs, Meat & Fish",Fish & Seafood,Gadre,239.2,299.0,Frozen Fish & Seafood,5.0,"Prawns Hariyali Masala is made with combining Prawns with coriander, mint and coconut sauce. A Perfect Mélange that makes these prawns flavourful. Prawns are a great source of high-quality protein and it also provides some of the most important vitamins and minerals that makes up a healthy diet.",239.2,239.2,20.000000000000004,https://www.bigbasket.com/pd/40251969/stories-hariyali-masala-green-curry-mix-roasted-aromatic-spices-blend-no-artificial-flavours-50-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=12&t_s=Hariyali%2520Masala%2520Green%2520Curry%2520Mix%2520-%2520Roasted%252C%2520Aromatic%2520Spices%2520Blend%252C%2520No%2520Artificial%2520Flavours,5.0
17908,Pork Spicy Sausage,"Eggs, Meat & Fish","Sausages, Bacon & Salami",Meisterwurst,525.0,555.0,Pork & Ham,4.6,"Whether you crave Hot or Sweet, our Pork Spicy Sausages are sure to delight the taste buds and convert even the most die-hard non-spicy palates. Similar to the famous Goan Sausage or Goan Chorizo, our Pork Spicy Sausage is a minimalistic version of the Goan type, reflecting a global twist on a mix of Indian and Portuguese cuisine. Entertain friends and family with the zing and zest our product delivers. They will be back for more!",525.0,525.0,5.405405405405405,https://www.bigbasket.com/pd/900457858/meisterwurst-pork-bacon-sausages-200-g-pouch/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=2&t_s=Pork%2520Bacon%2520Sausage,4.6
17913,"Pork - Mortadella with Pistachios, P.G.I, Sliced","Eggs, Meat & Fish","Sausages, Bacon & Salami",Fresho Signature,492.3,547.0,Pork & Ham,4.1,"Dautore Mortadella with Pistachios is luncheon meat made prepared with a slow cooking process. It is produced in compliance with the P.G.I. certification standards, an unmistakably delicate and well-balanced flavour. Manufactured at Italy. Packed as per Customer requirement. Not a standard pack under weights & Measurement Guidelines. Consume within 05 days from date of Packing. Store in refrigerator at or below 05 degree C in an airtight container.",492.3,492.3,9.999999999999998,https://www.bigbasket.com/pd/40094830/fresho-signature-pork-cured-chorizo-chilly-sliced-100-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=1&t_s=Pork%2520-%2520Cured%2520Chorizo%2520Chilly%252C%2520Sliced,4.1
17916,Pork Nuremburg Sausage,"Eggs, Meat & Fish","Sausages, Bacon & Salami",La Carne,425.0,425.0,Pork & Ham,4.1,"At La Carne, we take pride in offering products of high quality. La Carne brings to you the authentic taste of premium Imported Pork Products. Quick Freezing technology used to preserve all the goodness and freshness inside. Made with best of European Pork meat, which is lean with low fat. Traditional German recipe, which is delicately spiced with garlic and herbs.",425.0,425.0,0.0,https://www.bigbasket.com/pd/40161847/la-carne-pork-nuremburg-sausage-500-g-pkt/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=2&t_s=Pork%2520Nuremburg%2520Sausage,4.1
