index,product,category,sub_category,brand,sale_price,market_price,type,rating,description,rating_clean
3725,Gongura Leaves/Pulicha,Fruits & Vegetables,Fresh Vegetables,Fresho,20.0,25.0,Leafy Vegetables,,"Gongura leaves have dark green, finger like leaves with a mildly astringent, bitter and refreshing acidic taste.",
3737,Carrot Strips and Beans Strip,Fruits & Vegetables,Fresh Vegetables,Fresho,37.0,46.25,Recipe Packs,,"These beans and carrots have been chopped thinly into short strips for using in a variety of quick recipes. They are used in curries, soups, stir-fry with rice, noodles and salads.
Try out this recipe at home -  https://www.bigbasket.com/flavors/collections/222/ready-to-cook-vegetable-pack-recipes/ 
 Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.",
3771,"Apple - Shimla, Premium",Fruits & Vegetables,Fresh Fruits,Fresho,189.0,236.25,Apples & Pomegranate,,"Considered as most commonly grown apples in India, Shimla apples have a light red skin, juicy and crunchy flesh.
We source the best apples with residue and wax free peel from the trusted growers.
Fresho's Premium apples are hand picked to give you the best quality apples.
Do not forget to check our delicious fruit recipe -  https://www.bigbasket.com/cookbook/recipes/701/apple-crisp-bites/",
3808,Pineapple and Pomegranate Cut,Fruits & Vegetables,Cuts & Sprouts,bb Combo,114.0,142.5,"Cut Fruit, Tender Coconut",,"Preservation of vegetables is always a priority consideration of the Govt. of India. Minimally processed and packed vegetables are cost effective and technologically viable way of preservation. CFTRI over the last decade has exhaustively worked on this aspect to crystallize an adaptable technology, which has a potential for industrial adoption, effective storage life ranging from 0-5 days. Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.
 Pomegranate variety has a glossy, vibrant and soft ruby-red skin. The inside of the fruit is divided into compartments by thin white membranes. This nutrient dense, antioxidant wealthy fruit is considered to be a super-food. It is a fine supply of vitamin K, C, minerals and B-complex vitamins like potassium, calcium, manganese and copper. It is rich supply of soluble and insoluble dietary fibers.  Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.",
4061,Plum - Indian,Fruits & Vegetables,Exotic Fruits & Veggies,Fresho,79.0,98.75,Apples & Pomegranate,,"Dark red or black, sweet, juicy and succulent plums are cherished for their taste everywhere. We have handpicked the premium quality plums just for you. 
Do not forget to check our delicious fruit recipe -  https://www.bigbasket.com/cookbook/recipes/1267/kelloggs-special-k-baked-yogurt-with-berries/",
4068,Carrot - Organically Grown,Fruits & Vegetables,Fresh Vegetables,Fresho,38.0,47.5,Organic Vegetables,,"It Is Organically Grown And Handpicked From Farm  Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.",
4069,Lemon Grass,Fruits & Vegetables,Exotic Fruits & Veggies,Fresho,10.0,12.5,Indian & Exotic Herbs,,"Lemon Grass is a culinary herb that comes with an excellent aroma. It is also used as a medicinal herb in India. It has a subtle citrusy flavour and can be used fresh or even dried and powdered.
Do not forget to check out our delicious recipe- https://www.bigbasket.com/cookbook/recipes/2255/lemongrass-tea/",
4125,Drumstick/Moringa,Fruits & Vegetables,Fresh Vegetables,Fresho,21.78,33.75,"Gourd, Pumpkin, Drumstick",,"Drumsticks have long, dark green bumpy pods running along the length and fleshy pulp inside the pod encasing each seed.
These pods have a faint bitter taste combined with slight sweetness. 
Do not forget to check out our delicious recipe- https://www.bigbasket.com/cookbook/recipes/1748/drumstick-tomato-curry/",
4213,Chrysanthemum/Shevanti Flower,Fruits & Vegetables,"Flower Bouquets, Bunches",RoseBazaar,32.0,40.0,Other Flowers,,"This versatile and low-maintenance flower is perfect for every setting, and with its long shelf life, you'll be falling in love with the Chrysanthemum every day! Perfect for your everyday puja.
Chrysanthemums, also known as 'mums', are considered as one of the most beautiful varieties of perennials that starts flowering from early autumn. The is one of the most popular flowers of the month of November.
Product image shown is for representation purpose only, the actual product may vary based on season, produce & availability.",
4282,Mango Raspuri - Organically Grown,Fruits & Vegetables,Organic Fruits & Vegetables,Fresho,78.0,97.5,Organic Fruits,,"An extremely popular variety in South India , Raspuri Mangoes are grown primarily in Mysore region of Karnataka. Raspuri mangoes have an excellent aromatic flavor and juicy texture. The mango has a warm sweet taste so is also known as Sweet Mango. They are rich in carotenes (which is a pre cursor of vitamin A) and Vitamin C.  Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.",
4287,Beans - Diced,Fruits & Vegetables,Cuts & Sprouts,Fresho,43.0,53.75,Cut & Peeled Veggies,,"We deliver these fresh beans finely and uniformly diced, making your preparations less messy and much easy because we value your time!",
4309,Chutney Mix,Fruits & Vegetables,Cuts & Sprouts,Fresho,22.0,27.5,Recipe Packs,,"Chutney adds its own flavor to foods and many recipes like idli, dosa, chaat, samosa or tikki cannot be enjoyed without chutney. This pack contains ginger chopped 20gm, chilli chopped 20gm, mint chopped 30gm, onion diced 80gm.
Try out this recipe at home -  https://www.bigbasket.com/flavors/collections/222/ready-to-cook-vegetable-pack-recipes/ 
 Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.",
4319,Palak - Organically Grown,Fruits & Vegetables,Fresh Vegetables,Fresho,26.0,32.5,Organic Vegetables,,"Fresho Organic products are organically grown and handpicked by expert.  Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.",
4342,Guava - Thai,Fruits & Vegetables,Exotic Fruits & Veggies,Fresho,42.0,52.5,Exotic Fruits,,"Large sized, apple green skinned Thai guavas have a white flesh with pale yellow seeds and tend to be drier than the pink guavas. Thai guavas are only mildly sweet and have very little fragrance.  Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/802/fruit-salad-trifle/",
4349,Kiwi - Green,Fruits & Vegetables,Exotic Fruits & Veggies,Fresho,209.0,261.25,"Kiwi, Melon, Citrus Fruit",,"Kiwis are oval shaped with a brownish outer skin. The flesh is bright green and juicy with tiny, edible black seeds. With its distinct sweet-sour taste and a pleasant smell, it tastes like strawberry and honeydew melon.  Do not forget to check our delicious fruit recipe -  https://www.bigbasket.com/cookbook/recipes/1010/lean-green-smoothie/   Also try this simple method to ripen and enjoy your juicy kiwi fruit.",
4417,Dill Leaves,Fruits & Vegetables,Herbs & Seasonings,Fresho,25.0,31.25,Indian & Exotic Herbs,,"Green, flimsy and fernlike Dill leaves have a strong aroma. sharp tang and a spongy sugary flavour.Do not forget to check out our delicious recipe- https://www.bigbasket.com/cookbook/recipes/1793/dil-wale-pan-cake/",
4580,Kiwi - Sun Gold,Fruits & Vegetables,Exotic Fruits & Veggies,Fresho,239.0,298.75,Exotic Fruits,,"With a smooth, hair-less golden brown coloured skin, sun gold kiwis taste like in between mango and strawberry with a soft and sweet yellow flesh. Full of vitality, this juicy, golden-fleshed new variety has a refreshing sweet taste with just a hint of sourness. An attractive, larger kiwi fruit with a delicate texture inside a smooth skin. Zespri Gold has a beautiful consistent shape and is delighting consumers all over the world. 
 Do not forget to check our delicious fruit recipe -  https://www.bigbasket.com/cookbook/recipes/1010/lean-green-smoothie/",
4647,Ridge Gourd - Organically Grown,Fruits & Vegetables,Organic Fruits & Vegetables,Fresho,40.0,50.0,Organic Vegetables,,"Fresho Organic products are organically grown and handpicked by expert. Ridge Gourd is a soft and cylindrical shaped green vegetable which is extensively used in Indian cuisine. It is slightly sugary in taste. It is very rich in dietary fiber and all the vital elements like Vit-C, Zinc, Thiamin, Magnesium, Iron and Riboflavin. 
Product image shown is for representation purpose only, the actual product may vary based on season, produce & availability.",
4696,Banana - Robusta,Fruits & Vegetables,Fresh Fruits,Fresho,22.77,33.75,"Banana, Sapota & Papaya",,"Relish the soft, buttery texture of Robusta bananas that are light green and have a great fragrance and taste. The stalks of Robustas are thick and rigid. Fresh fruits are green, which revolve to a bright yellow on ripening and the flesh contains a white - ceramic colour.
Fresho Robusta is fine quality, sweet flavoured, mushy and soft bananas. Do not forget to check our delicious fruit recipes - https://www.bigbasket.com/cookbook/recipes/1781/banana-smoothie/",
4698,Baby Apple Shimla,Fruits & Vegetables,Fresh Fruits,Fresho,169.0,211.25,Apples & Pomegranate,,"Baby Apples are the mini blush red apples with slight yellow streaks and has a smooth texture.
The apple flesh is greenish white and grained, and it tastes sweet and juicy. The crispiness and the aroma of the apples make it more attractive.
Apples are best when it is consumed fresh after meals or as a healthy snack for kids.",
4699,Muskmelon - Diced,Fruits & Vegetables,Fresh Fruits,Fresho,29.0,36.25,"Cut Fruit, Tender Coconut",,"We've neatly cubed this sweet muskmelon into bite-sized pieces for you. Our diced muskmelons are ready to eat or can be mixed with other fruits in your salad.
Sweet but not oversweet, our ripe muskmelon has a refreshing aroma and plenty of juice. Perfect as a healthy tea break snack.
 Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/1817/cantaloupe-juice-muskmelon-juice/",
4741,Colocasia - Organically Grown,Fruits & Vegetables,Fresh Vegetables,Fresho,11.0,23.75,Organic Vegetables,,"Fresho Organic products are organically grown and handpicked by expert.  Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.",
4829,Banana - Poovan,Fruits & Vegetables,Fresh Fruits,Fresho,26.0,32.5,"Banana, Sapota & Papaya",,"With fairly large insize and a bright, glossy, yellow colour, Poovan bananas have a powdery flesh that is highly fragrant and tasty.
We have selected the best quality Poovan Bananas for you directly from our farmers and will carefully deliver them to your doorstep.
Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/1554/peanut-butter-and-banana-sandwich/",
4904,Grape Fruit - Indian,Fruits & Vegetables,Fresh Fruits,Fresho,79.0,98.75,"Kiwi, Melon, Citrus Fruit",,Grapefruits are oblate fruits with yellow or pink-yellow thick skin with tart and tangy flavour but sweet.,
